baseline_model,residual_route,metrics_variant,representation,split,subset,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std,delta_MAE_vs_baseline_mean,delta_MAE_vs_baseline_std,delta_RMSE_vs_baseline_mean,delta_RMSE_vs_baseline_std,delta_R2_vs_baseline_mean,delta_R2_vs_baseline_std,F1_mean,F1_std,DAF_mean,DAF_std,delta_F1_vs_baseline_mean,delta_F1_vs_baseline_std,delta_DAF_vs_baseline_mean,delta_DAF_vs_baseline_std,gamma_mean,gamma_std,alpha_mean,alpha_std,inner_alpha_mean,inner_alpha_std,inner_holdout_mae_mean,inner_holdout_mae_std,n_rows_mean,n_rows_std,rank_by_MAE
mattersim-v1-5m,crabnet_frontend,full,mat2vec+S32,train,all,0.01628876234469959,0.00015238720695478935,0.042884874521550945,0.0010790475390864307,0.9978059626257132,0.0001265043155292764,-0.0001383281848066638,2.0683010112283476e-05,-0.0005181100730733745,5.458468384695124e-05,5.331946131652554e-05,6.009898778915536e-06,0.8575457719149036,0.0019229623343917156,5.451200771223983,0.1324909308785537,-0.00020864179626625123,0.00051358124674862,-0.021741084018715284,0.005827965519157331,0.22999999999999998,0.0273861278752583,1000.0,0.0,1000.0,0.0,0.01627398294156438,0.00032284877590445997,205570.4,0.5477225575061624,4.0
mattersim-v1-5m,crabnet_frontend,full,MDS_F_64_cos_zscore,train,all,0.016289568713578877,0.0001514700481013653,0.04305183351015042,0.0010448723387592156,0.9977889886536593,0.00012256246722340566,-0.00013752181592737583,2.532485112160368e-05,-0.00035115108447390797,6.549353664581046e-05,3.6345489262656903e-05,7.792949065496428e-06,0.8583328784270069,0.0019074237254771654,5.44954370399989,0.13325955455044508,0.0005784647158371348,0.0004421975905544422,-0.023398151242809105,0.0118102499085652,0.26,0.0547722557505166,1.0,0.0,1.0,0.0,0.016267437117823035,0.0003097983717627583,205570.4,0.5477225575061624,5.0
mattersim-v1-5m,crabnet_frontend,full,mat2vec+H32,train,all,0.016290444602243805,0.00015233337759575807,0.0429107226497835,0.001057646028851691,0.9978033133413746,0.000125654577422503,-0.00013664592726245068,2.1394671855166884e-05,-0.000492261944840823,4.4874597602387935e-05,5.067017697801823e-05,5.009877997444352e-06,0.8577169229975041,0.0020535351384244837,5.452888821019548,0.13325823625672126,-3.7490713665699896e-05,0.0005359302616694937,-0.020053034223150235,0.007321097614758042,0.22000000000000003,0.0273861278752583,1000.0,0.0,1000.0,0.0,0.01627513050844582,0.000322940063104218,205570.4,0.5477225575061624,6.0
mattersim-v1-5m,crabnet_frontend,full,mat2vec+L32,train,all,0.016294889979177066,0.00015135036317617356,0.04291606682901294,0.0010565176693678585,0.9978027690277822,0.00012556872535083682,-0.00013220055032918675,2.0693395447010393e-05,-0.0004869177656113818,4.31855075182012e-05,5.0125863385641625e-05,4.882434897508008e-06,0.8576819257571048,0.0020724079162865615,5.45651260983338,0.13414014076159467,-7.248795406504805e-05,0.0006268413934059395,-0.016429245409317693,0.006351997273518514,0.22000000000000003,0.0273861278752583,1000.0,0.0,1000.0,0.0,0.016279816715262498,0.00032090672320240376,205570.4,0.5477225575061624,7.0
mattersim-v1-5m,crabnet_frontend,full,mat2vec,train,all,0.016296553589971088,0.00015133702940002162,0.04290686943352405,0.001059980315585963,0.997803768354179,0.00012446490397570673,-0.0001305369395351641,2.0731045413551804e-05,-0.0004961151611002663,7.255735472190676e-05,5.112518978249714e-05,8.33603838147764e-06,0.8575348705690136,0.0019245094256424235,5.455943075082755,0.13541833703128844,-0.00021954314215615333,0.0004112547797089222,-0.016998780159944004,0.010295238588050384,0.22999999999999998,0.04472135954999579,863.2455532033676,305.7922392626484,863.2455532033676,305.7922392626484,0.016279235958755765,0.00032340807218849847,205570.4,0.5477225575061624,8.0
mattersim-v1-5m,crabnet_frontend,full,MDS_64_cos_zscore,train,all,0.016308933812384067,0.0001514987530093123,0.043018263403881984,0.0010438348422809529,0.9977924437086217,0.0001221663532869835,-0.00011815671712218367,2.1888947196965933e-05,-0.00038472119074234036,6.995904172350436e-05,3.98005442252547e-05,8.34469740880601e-06,0.8582148951535583,0.0019215048745487404,5.450243720072125,0.1341206745006435,0.0004604814423884385,0.0004019435583977427,-0.022698135170574396,0.011666059379313521,0.26,0.0547722557505166,10.0,0.0,10.0,0.0,0.016283287745070974,0.00031820943663129234,205570.4,0.5477225575061624,9.0
mattersim-v1-5m,crabnet_frontend,full,MDS_E_64_cos_zscore,train,all,0.016314401166159724,0.00015046225841135045,0.042988115982178776,0.0010460439618494935,0.9977955309276293,0.00012226169105386203,-0.00011268936334652632,2.1704296637537807e-05,-0.00041486861244554446,6.973566114490682e-05,4.288776323277954e-05,8.376416475680256e-06,0.8582253402352935,0.0016777536906254686,5.458761607939133,0.1358050889851532,0.00047092652412368264,0.0002454962465904654,-0.014180247303566063,0.012051403579527671,0.26,0.0547722557505166,316.22776601683796,0.0,316.22776601683796,0.0,0.01628102864127228,0.000309256699535558,205570.4,0.5477225575061624,10.0
mattersim-v1-5m,crabnet_frontend,full,MDS_32_cos_zscore,train,all,0.01632779840861883,0.00014968877861663862,0.04316228473660589,0.0010690038395362808,0.9977775189414964,0.00012663016253020248,-9.929212088741965e-05,2.0937450117339546e-05,-0.00024069985801843525,5.010019293173226e-05,2.4875777099819808e-05,5.47442704864603e-06,0.8576494460342607,0.0017740549947445569,5.452402433869233,0.13605485478025078,-0.0001049676769091068,0.0002704713694045936,-0.020539421373466028,0.01084346285545238,0.26,0.06519202405202647,316.22776601683796,0.0,316.22776601683796,0.0,0.016305758210177396,0.00031950662765666243,205570.4,0.5477225575061624,11.0
mattersim-v1-5m,crabnet_frontend,full,MDS_F_32_cos_zscore,train,all,0.016335279170540076,0.00015035816564087584,0.043183610077853964,0.0010595407882399318,0.9977753112933442,0.00012649843178438015,-9.181135896617759e-05,1.942501860520503e-05,-0.0002193745167703584,4.8488199095490054e-05,2.2668128947689326e-05,5.220944234489777e-06,0.8578126325249086,0.0018330748645360134,5.456025220456072,0.13849753078560958,5.821881373886395e-05,0.00032318028602515035,-0.01691663478662573,0.013085453840758276,0.25,0.07071067811865472,100.0,0.0,100.0,0.0,0.016312987419543845,0.0003236770671039326,205570.4,0.5477225575061624,12.0
mattersim-v1-5m,crabnet_frontend,full,MDS_E_32_cos_zscore,train,all,0.016361406028636487,0.00014870290989485975,0.04321199533613784,0.0010680380284632909,0.9977723839374949,0.0001271340797171684,-6.56845008697643e-05,1.701923742120983e-05,-0.00019098925848648197,4.8172464067740255e-05,1.974077309832012e-05,5.251666647397928e-06,0.8571150957518929,0.0017452576124601384,5.462209240373026,0.13612023469904086,-0.0006393179592768972,0.0006356371652861321,-0.010732614869673007,0.010539359252998419,0.22999999999999998,0.0758287544405155,1000.0,0.0,1000.0,0.0,0.016329985382310164,0.00032101337181003094,205570.4,0.5477225575061624,13.0
