baseline_model,residual_route,metrics_variant,fold,representation,split,subset,n_rows,gamma,alpha,inner_alpha,inner_holdout_mae,n_dropped_total,n_total_representation,n_train_representation,n_test_representation,baseline_representation,MAE,RMSE,R2,baseline_MAE_on_eval_rows,baseline_RMSE_on_eval_rows,baseline_R2_on_eval_rows,delta_MAE_vs_baseline,delta_RMSE_vs_baseline,delta_R2_vs_baseline,F1,DAF,baseline_F1_on_eval_rows,baseline_DAF_on_eval_rows,delta_F1_vs_baseline,delta_DAF_vs_baseline
mattersim-v1-5m,crabnet_frontend,full,1,mat2vec+L64,test,unique_prototype,43570,0.25,3162.2776601683795,3162.2776601683795,0.016196431111172114,0,256963,205570,51393,mattersim-v1-5m-baseline,0.016877242940474657,0.04353635128087291,0.9974043891123896,0.01691601238408322,0.04407165794485906,0.9973401673836988,-3.8769443608564075e-05,-0.0005353066639861501,6.422172869080534e-05,0.868871925360475,6.446690792914906,0.8704443122929233,6.470183728905729,-0.001572386932448322,-0.023492935990822694
mattersim-v1-5m,crabnet_frontend,full,2,mat2vec+L64,train,all,205570,0.2,1000.0,1000.0,0.01583086463089201,0,256963,205570,51393,mattersim-v1-5m-baseline,0.016246621921138175,0.04301287759351321,0.9978714515305508,0.016381993453521763,0.04346083685998273,0.9978268849629777,-0.00013537153238358732,-0.00044795926646951784,4.456656757312327e-05,0.8592257188136744,5.348508203783046,0.8587893638261185,5.358570836083293,0.0004363549875558981,-0.010062632300246399
mattersim-v1-5m,crabnet_frontend,full,2,mat2vec+L64,train,unique_prototype,173037,0.2,1000.0,1000.0,0.01583086463089201,0,256963,205570,51393,mattersim-v1-5m-baseline,0.016253385285827898,0.040583829172147305,0.9980286585854734,0.016357255540841862,0.041009063866634776,0.9979871309860734,-0.00010387025501396377,-0.00042523469448747103,4.152759940001527e-05,0.8794083965761534,5.922889419443455,0.8791272896978183,5.9331494323108815,0.0002811068783351578,-0.010260012867426838
mattersim-v1-5m,crabnet_frontend,full,2,mat2vec+L64,test,all,51393,0.2,1000.0,1000.0,0.01583086463089201,0,256963,205570,51393,mattersim-v1-5m-baseline,0.016458869386020387,0.04275602826578781,0.9974303090556716,0.016607477921380166,0.04322117645276137,0.997374092939651,-0.0001486085353597788,-0.0004651481869735602,5.6216116020690876e-05,0.8528816304494534,5.937006597899538,0.8532700779396815,5.968412086118537,-0.0003884474902280388,-0.03140548821899891
mattersim-v1-5m,crabnet_frontend,full,2,mat2vec+L64,test,unique_prototype,42451,0.2,1000.0,1000.0,0.01583086463089201,0,256963,205570,51393,mattersim-v1-5m-baseline,0.01660563526110071,0.041007169841911335,0.9976270141316858,0.016727014911692983,0.04143167224609644,0.9975776299802918,-0.00012137965059227235,-0.00042450240418510227,4.93841513939941e-05,0.8732904628203968,6.739645731736796,0.8722186904005086,6.75212129868275,0.0010717724198882062,-0.01247556694595442
mattersim-v1-5m,crabnet_frontend,full,3,mat2vec+L64,train,all,205571,0.2,3162.2776601683795,1000.0,0.016271783465421758,0,256963,205571,51392,mattersim-v1-5m-baseline,0.016535896921572108,0.044632012999867715,0.997622370670583,0.016645113927137987,0.0451106799508275,0.9975710982595495,-0.00010921700556587935,-0.00047866695095978573,5.127241103353164e-05,0.8561197813515014,5.594641514039871,0.856494629456282,5.605652256714085,-0.0003748481047806118,-0.011010742674213425
mattersim-v1-5m,crabnet_frontend,full,3,mat2vec+L64,train,unique_prototype,171977,0.2,3162.2776601683795,1000.0,0.016271783465421758,0,256963,205571,51392,mattersim-v1-5m-baseline,0.016551346065430985,0.041967486206790146,0.9978175117941429,0.016630577423980688,0.042418515714813115,0.997770348800936,-7.923135854970287e-05,-0.00045102950802296954,4.716299320695061e-05,0.8760722533817222,6.2314109901818195,0.8764680385560074,6.240966991931422,-0.00039578517428517923,-0.009556001749602139
mattersim-v1-5m,crabnet_frontend,full,3,mat2vec+L64,test,all,51392,0.2,3162.2776601683795,1000.0,0.016271783465421758,0,256963,205571,51392,mattersim-v1-5m-baseline,0.015407169288912483,0.035433884083081436,0.9985104157713397,0.01555498505483883,0.035826592626734786,0.9984772151188972,-0.00014781576592634744,-0.00039270854365335006,3.320065244249992e-05,0.863181436958345,4.979384028012242,0.8623318385650225,4.9887111692666615,0.0008495983933225482,-0.00932714125441958
mattersim-v1-5m,crabnet_frontend,full,3,mat2vec+L64,test,unique_prototype,43511,0.2,3162.2776601683795,1000.0,0.016271783465421758,0,256963,205571,51392,mattersim-v1-5m-baseline,0.015519340226764893,0.034993883310917885,0.9985179725819322,0.015637703647192778,0.035369083693000535,0.9984860219556226,-0.00011836342042788502,-0.0003752003820826494,3.195062630956258e-05,0.8842255531763026,5.509198554252855,0.8828996282527881,5.51062071604935,0.0013259249235144654,-0.001422161796495125
mattersim-v1-5m,crabnet_frontend,full,4,mat2vec+L64,train,all,205571,0.25,3162.2776601683795,3162.2776601683795,0.016717109223253084,0,256963,205571,51392,mattersim-v1-5m-baseline,0.016245900359553405,0.04194836453733308,0.9978528889203361,0.016382348909616967,0.04252342846076524,0.9977936165518376,-0.0001364485500635615,-0.0005750639234321578,5.9272368498453076e-05,0.8555774361580485,5.605224043566301,0.8561047901328999,5.630241713740894,-0.0005273539748513745,-0.025017670174592332
mattersim-v1-5m,crabnet_frontend,full,4,mat2vec+L64,train,unique_prototype,173469,0.25,3162.2776601683795,3162.2776601683795,0.016717109223253084,0,256963,205571,51392,mattersim-v1-5m-baseline,0.016317687174365953,0.04063689377497566,0.9979247677469001,0.016418437447450085,0.04117538464858985,0.9978694043745981,-0.00010075027308413184,-0.0005384908736141905,5.536337230194199e-05,0.8767402931449801,6.228848500455136,0.8768081841432225,6.245192384901013,-6.789099824233702e-05,-0.016343884445876533
