baseline_model,residual_route,metrics_variant,fold,representation,split,subset,n_rows,gamma,alpha,inner_alpha,inner_holdout_mae,n_dropped_total,n_total_representation,n_train_representation,n_test_representation,baseline_representation,MAE,RMSE,R2,baseline_MAE_on_eval_rows,baseline_RMSE_on_eval_rows,baseline_R2_on_eval_rows,delta_MAE_vs_baseline,delta_RMSE_vs_baseline,delta_R2_vs_baseline,F1,DAF,baseline_F1_on_eval_rows,baseline_DAF_on_eval_rows,delta_F1_vs_baseline,delta_DAF_vs_baseline
mace-mpa-0,crabnet_frontend,full,1,mat2vec+H64,train,unique_prototype,171918,0.1,1000.0,1000.0,0.020196746472990853,0,256963,205570,51393,mace-mpa-0-baseline,0.020164948874629142,0.042288591687719194,0.997845274890757,0.020193130592634917,0.04251106983353369,0.9978225434531343,-2.8181718005775014e-05,-0.00022247814581449754,2.2731437622769413e-05,0.8754202286043609,5.786012195673484,0.8748224636290354,5.776581989741389,0.0005977649753254877,0.009430205932095426
mace-mpa-0,crabnet_frontend,full,1,mat2vec+H64,test,all,51393,0.1,1000.0,1000.0,0.020196746472990853,0,256963,205570,51393,mace-mpa-0-baseline,0.019133972395210835,0.042563078051626714,0.9975738886201392,0.019154822751286594,0.042838748272220645,0.9975423602375495,-2.0850356075758497e-05,-0.0002756702205939307,3.1528382589685044e-05,0.854422290388548,5.615805324052003,0.8538034106150604,5.608350775544377,0.0006188797734876239,0.007454548507626058
mace-mpa-0,crabnet_frontend,full,1,mat2vec+H64,test,unique_prototype,43570,0.1,1000.0,1000.0,0.020196746472990853,0,256963,205570,51393,mace-mpa-0-baseline,0.01955063540174704,0.04230291636775671,0.9975493790192516,0.019561538902535206,0.04255199943089568,0.9975204351402042,-1.0903500788167486e-05,-0.0002490830631389704,2.8943879047393928e-05,0.8686902012537117,6.25035690212686,0.8687134743600297,6.23681912225787,-2.327310631800028e-05,0.013537779868990185
mace-mpa-0,crabnet_frontend,full,2,mat2vec+H64,train,all,205570,0.1,1000.0,1000.0,0.019250300522181844,0,256963,205570,51393,mace-mpa-0-baseline,0.019486815342480947,0.04303516472373448,0.9978692451435384,0.019517349910941326,0.04326715190608121,0.997846210951062,-3.053456846037819e-05,-0.000231987182346724,2.303419247640104e-05,0.8606984794706631,5.171187908030348,0.8598100850387269,5.158462942273946,0.0008883944319362236,0.012724965756401474
mace-mpa-0,crabnet_frontend,full,2,mat2vec+H64,train,unique_prototype,173037,0.1,1000.0,1000.0,0.019250300522181844,0,256963,205570,51393,mace-mpa-0-baseline,0.020000440543560243,0.041798064852959435,0.9979089320083909,0.02002687803928593,0.04202082598881849,0.9978865840869215,-2.6437495725686877e-05,-0.00022276113585905505,2.2347921469378917e-05,0.8765794608521037,5.75090009472776,0.8760308693349474,5.7380330880410275,0.0005485915171562494,0.012867006686732907
mace-mpa-0,crabnet_frontend,full,2,mat2vec+H64,test,all,51393,0.1,1000.0,1000.0,0.019250300522181844,0,256963,205570,51393,mace-mpa-0-baseline,0.019447208139945337,0.044583872465852346,0.9972059012019764,0.019466408655952144,0.044821047465601505,0.9971760943225766,-1.9200516006807195e-05,-0.00023717499974915818,2.9806879399796316e-05,0.848677798713534,5.669996573146299,0.8492207792207792,5.6701755872527,-0.0005429805072452165,-0.0001790141064015316
mace-mpa-0,crabnet_frontend,full,2,mat2vec+H64,test,unique_prototype,42451,0.1,1000.0,1000.0,0.019250300522181844,0,256963,205570,51393,mace-mpa-0-baseline,0.02020749001588284,0.04427709407484151,0.9972334802283825,0.020222562010886645,0.04449365679106555,0.9972063515184981,-1.507199500380696e-05,-0.00021656271622404188,2.7128709884416402e-05,0.8622175327530116,6.4421043284307,0.8626899762804181,6.439637806074827,-0.0004724435274064964,0.002466522355873302
mace-mpa-0,crabnet_frontend,full,3,mat2vec+H64,train,all,205571,0.05,1000.0,1000.0,0.018867704362130564,0,256963,205571,51392,mace-mpa-0-baseline,0.019711861897803055,0.044626076540182254,0.997623003120747,0.019728411988823254,0.044759718003630045,0.9976087450446832,-1.6550091020198915e-05,-0.00013364146344779088,1.4258076063811131e-05,0.8564039785768938,5.390159525332732,0.8562122486428626,5.385094614941237,0.00019172993403115957,0.0050649103914945925
mace-mpa-0,crabnet_frontend,full,3,mat2vec+H64,train,unique_prototype,171977,0.05,1000.0,1000.0,0.018867704362130564,0,256963,205571,51392,mace-mpa-0-baseline,0.02025831950723226,0.043260105363056786,0.9976809979185096,0.020271723747950735,0.04338665994650407,0.9976674098969984,-1.3404240718474514e-05,-0.00012655458344728449,1.358802151119054e-05,0.8716280004017273,6.026084366709599,0.8717104602846416,6.0225762689770095,-8.245988291433193e-05,0.0035080977325891993
mace-mpa-0,crabnet_frontend,full,3,mat2vec+H64,test,all,51392,0.05,1000.0,1000.0,0.018867704362130564,0,256963,205571,51392,mace-mpa-0-baseline,0.018607135114906585,0.03841999003305469,0.9982487746270087,0.018622147032479233,0.038514641409800855,0.9982401353707114,-1.5011917572648609e-05,-9.46513767461632e-05,8.639256297238163e-06,0.8642375168690958,4.798050292778213,0.863700032324103,4.785045672950745,0.0005374845449928056,0.013004619827468034
mace-mpa-0,crabnet_frontend,full,3,mat2vec+H64,test,unique_prototype,43511,0.05,1000.0,1000.0,0.018867704362130564,0,256963,205571,51392,mace-mpa-0-baseline,0.019235472701507255,0.03881092108487038,0.9981770285826839,0.019250043442043258,0.03890251264682926,0.998168414212642,-1.4570740536002519e-05,-9.159156195887724e-05,8.614370041848396e-06,0.8807887245712698,5.325434554373735,0.8804212276569211,5.311182499642247,0.00036749691434867504,0.014252054731487718
mace-mpa-0,crabnet_frontend,full,4,mat2vec+H64,train,all,205571,0.1,1000.0,1000.0,0.019450112309356924,0,256963,205571,51392,mace-mpa-0-baseline,0.01944640829212983,0.04283778859592162,0.997760874000925,0.01947802883368773,0.043097805124088596,0.9977336094415691,-3.1620541557902254e-05,-0.00026001652816697723,2.7264559355866247e-05,0.8560164447444316,5.401511852044351,0.8550495838634031,5.39066271838704,0.0009668608810284862,0.010849133657310439
mace-mpa-0,crabnet_frontend,full,4,mat2vec+H64,train,unique_prototype,173469,0.1,1000.0,1000.0,0.019450112309356924,0,256963,205571,51392,mace-mpa-0-baseline,0.020057282557200212,0.04286483799704759,0.9976909779802247,0.020084881904620714,0.043109363073596876,0.9976645589267792,-2.759934742050177e-05,-0.0002445250765492832,2.641905344547002e-05,0.8714919346818626,6.018728825894136,0.8708985461190116,6.005660429496743,0.0005933885628509605,0.013068396397392767
mace-mpa-0,crabnet_frontend,full,4,mat2vec+H64,test,all,51392,0.1,1000.0,1000.0,0.019450112309356924,0,256963,205571,51392,mace-mpa-0-baseline,0.01960728587848918,0.045284154276350436,0.997741585993726,0.019623694269099018,0.04546902597735374,0.9977231084888291,-1.640839060983862e-05,-0.00018487170100330713,1.8477504896918795e-05,0.8673758486128188,4.7671607397426135,0.867692636528802,4.767055652301554,-0.00031678791598321876,0.0001050874410593039
mace-mpa-0,crabnet_frontend,full,4,mat2vec+H64,test,unique_prototype,42019,0.1,1000.0,1000.0,0.019450112309356924,0,256963,205571,51392,mace-mpa-0-baseline,0.019976003740771527,0.039808130997094696,0.9981725614608764,0.01998511378413141,0.03999152358553475,0.9981556849759555,-9.1100433598848e-06,-0.00018339258844005113,1.687648492088023e-05,0.884012088070226,5.347346657820256,0.8836941667266058,5.343427465019156,0.00031792134362018665,0.003919192801100202
