element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Na,-0.578923656430905,1.543701583901661,0.9124064599365732,-0.15663588183399765,1.1841119087856484,-1.2460105368179224,-1.3664516742888515,1.5060721814605955,-1.2725016784317273,-1.711337536019015,-0.9341509269814645,-0.46983165716180064,0.996673525239393,0.2170256830977157,1.855223626984896,-0.037253825952121296,-0.18963870390118928,1.4290851143838197,-1.534672567157964,0.5674687267778594,0.28910961062010515,1.8490290990266904,-0.5785112784498921,0.0968770288837651,-1.6179101966886889,-0.9123964043013977,0.54728951894561,-0.6909107693417393,1.875944618184822,-1.8348520795950134,0.13019455531661,0.8635300478687991,1.1929876418660081,0.7295495155576815,0.356295182034273,-0.13922489165717805,-0.02051688874333978,0.6278565069335832,0.20915403297948673,-1.5496919796608142,-2.265085582690307,-0.9609421329564574,2.016021647435112,-1.8199664376617626,-0.9637193673742875,0.038156460985381536,-1.3636406145888327,-0.046807657223077115,1.855855028546934,1.621666776926162,-0.21863021022769857,1.2785907948732695,1.0094078513338651,-1.5738941052258388,0.07211644688870779,2.604861617342086,0.3128749941419373,-0.1570563713643934,-0.0002039326418310146,1.006874253442117,0.5205112994395625,-1.4381483135225817,0.03825786044023833,-1.2750224034086586
Mg,1.9040582184874408,1.3585316847130056,0.33818474971281354,-0.6235098382386448,-0.34250352710193166,-1.4382233052716638,0.5816098787130791,0.16071772366631717,-0.6627372296614747,-0.8020843852917947,-0.8747148698454901,-0.5587026819473354,0.7929249550561657,-0.7590678992132339,0.003841985245480937,-0.6133892262008598,-0.4276749105343543,2.288174141490122,-2.153374978695382,0.19390472889837593,-0.13407257449420892,1.3068579273516203,-0.30569096022639836,-1.6799402776278747,0.14472624453042285,0.3375751835611877,-0.015093894828355972,-0.9348160280174248,0.2220366564937569,-1.1657343801173352,1.0405471112100526,1.750698898685392,-0.7600710890252705,2.063005924909701,-1.772277289360225,-0.2997177197516014,-0.34041602062513865,0.24725566343956296,0.7046193691690045,-0.5313084514320467,-1.4546158924198158,0.6531726950475719,1.260573579022738,-0.39553367257332894,-0.02968975938142665,-1.2196540992139169,-0.4809801927096085,0.14671422894302735,1.0421598091514659,0.7761361096835155,-0.6792155820329762,1.9807190094631355,0.29224283037160453,-0.9590788020326497,-1.3204182246553757,2.0406820958166265,-0.7825770474573087,0.4738560403790197,-0.475225177879256,1.7210209046176135,0.15799101381277542,-0.20981397117129288,0.4180978009471816,-0.796014969594248
Al,-0.0008667386938093783,0.3402346589974292,0.7867738103036936,-0.32086428946949924,1.6684004156181356,-1.2749526848238946,0.5839331317174166,0.32144193350347183,-0.12052217249467077,0.4026482180588719,-1.2756517787838857,1.3718327411386324,0.6555194521425463,-0.8478855885734552,1.3070444343031613,0.14466237337270285,0.39725759146139844,1.2200168617961273,-1.5494834901891024,0.842730550568092,0.03232866587172221,-0.7154096995087305,-0.0724965440594997,-2.0072940967035318,0.19379438023719353,0.12753520431999538,0.7382803473598097,0.5183461167017729,-0.5489046012811356,-1.3202073412223292,1.844817812818725,1.0441630032346998,0.14494083449411,0.1123749634210087,1.5887634571825457,0.9637216666209996,-0.5583880640878023,2.236020420930282,-0.7925159126700866,-0.8895939155930148,-0.6198288453168572,-0.32706092595322495,-0.4945803124044232,-0.5206276021438838,0.4612886985852498,-0.014980376616246335,1.0711498970358475,0.2764129546744408,-0.39725471073615143,0.045711565095941764,-1.6644471393996527,0.8936175620490876,0.5407592847662022,-0.4695571954652332,0.3996017102416791,0.6020043422907831,-1.1802273676558572,-0.9616505155622725,-0.0018162950622992822,-0.20519582214500182,0.17285306955333526,-0.5463109377684126,-1.0521471050317763,0.3935046470416221
Si,1.4912760634561457,-0.7075608909211644,-0.5792442473639917,-0.6821284282031584,0.9417634527288419,-0.5493213270578298,0.713487782892704,-0.7314470038835512,0.2906770066973303,-0.38477457771765394,-0.44159207842986203,1.0235421248841727,0.5160460316757252,-0.18651039981259884,0.46494350073566093,0.2880871370734686,1.3166774368230338,-0.07045424575375026,-1.0873994693187345,1.4501930877875238,-1.3775940855497888,-0.4109916012277168,0.0658778680805663,-1.8689438316204388,1.4496966299537821,0.17270073548848722,-0.01951254430888961,1.129305943400008,0.11391355167799197,-2.1107124709449203,1.7822175185065414,0.1378417667800307,-1.977273773204793,0.09204792746067719,-0.6714703360968362,0.7394830377692749,-0.39888277563291,2.489975464652756,-0.31148203003002645,-0.6569099229123421,0.061728883153221635,0.5346618871943266,0.21213466144703583,0.5823581335513162,1.2254595114628855,-0.718774456965404,0.8128956346728373,1.2022301763898673,-0.08719047782788682,-0.8506805776253311,-1.389343283963578,0.5628133729563914,-1.204585208795373,0.0045017460737213685,0.5304216269057442,0.07070300941143678,-0.7591619130838572,0.690344426231309,0.6054513126929999,0.5056875080965014,-0.15480907349329054,-0.82069998628432,-0.969815309310989,-0.026430182036575805
P,-0.41157479874543895,-1.051204899107796,0.6506868167269966,-1.138278935992139,0.6041945198936992,-0.07228284471567106,0.6722144302190839,-0.22101812978056418,-1.3741583002374733,-0.09019828216722377,1.669204297799918,0.48922905509434206,-0.9848240611508382,1.215530830997602,0.47943978138403176,0.8144600035665082,1.4278278611399364,0.8162696685176132,0.3389733251520888,1.7933701006057416,-1.8419468121165246,-0.1898436618445398,-1.3777391142965298,-0.9173041508956014,1.9408447620261255,-0.37469193619987895,0.39285832893046335,1.080562162775682,-0.2140686738195818,-1.1662763471167683,1.4395067357800926,-0.7406946716391942,-1.2711350008234372,0.2768654939259592,-0.5627916706727547,-0.11783266702923852,-1.5007018469950566,-0.10421665666970889,-0.3266440909687272,-2.731580031936595,0.3790887362538666,0.17206672354805458,0.794726604167862,0.5663705351657103,1.252503740693582,0.7318409718302324,0.3203428340167039,-0.5041493223184593,-0.7018265109301138,-1.5212877945609766,-1.4981658786013725,0.879528022781603,-1.9211971348046355,-0.4036130602570452,1.6915608451675448,-0.6162391471438752,-0.20470704462248301,0.23152551488036277,1.8104884050657268,0.4198221228952323,-1.3137174028214293,-0.6273658633484432,-1.3125398488420301,0.9687301782297365
S,-0.17748699572172721,-1.3401114259940758,1.1992413085292988,1.0433827568235727,1.215116134824393,-0.4748079664695663,0.24246689322530512,1.2299081755898136,-1.3575879306022822,0.042353987483709325,1.5652407674632314,0.2927811752980264,-1.611293150729851,1.5373752723189016,-0.4459055148726914,0.29361215773090377,1.997399297870949,-1.4072825906438322,0.025599508423564395,1.5229893354536432,-2.2901779642194637,0.42008000173519905,-1.8136420463866931,-0.970557180713505,0.12504891839401047,-0.22972479251009037,-0.09735577198827149,0.9491939453608008,-1.4461330682789901,1.888152625307753,0.11470900020952655,-1.662942424833252,0.6366295837034024,-1.4951143753532212,0.6249342628943761,0.2471258100621185,-1.9816742630855553,0.35986913804014237,-0.9477398041472936,-2.5910042248551703,0.926664828120931,0.6651913649872674,1.4665544588032937,0.2315925968419344,0.17270459368165011,1.1293217061188499,-1.6057637260566777,-1.0452678785543283,-0.7135393401018618,-1.9026656997658242,-1.4953768465180162,1.776121790344404,-2.6075117670825714,-2.0127904391604017,-1.0756450168718914,0.038132686111063296,1.2790638017975862,2.50320395387375,1.5620888766846417,1.267051010245121,-2.0915469772469977,-1.5828401580287625,-1.4621346894067488,1.0870436682038025
Cl,-1.4587604618339396,-0.0608381745218749,1.977980444663784,0.7113994475285014,0.04029220589111259,-0.6776985377050466,-0.5730971166764935,2.5465735636021085,-1.6345714442676706,-1.0589730759186458,1.7754867841752795,-1.1634074952322735,-1.2733795369939105,1.3141011471729105,1.154440670750575,-1.922502438496916,2.54083226509467,-1.8041476587849286,0.22886454071003304,1.8558727421219772,-1.8953261882289933,1.637463590010217,-1.6267120949429899,-0.507931315884634,-1.2407704078596709,-1.1332588453784602,-0.249075591685577,0.7222098686343088,0.39991216177627487,-1.975863546604741,-1.7218996539590505,-1.290258027915302,0.6364647448216111,-1.0949457100749636,2.892512771143149,1.0257412235369079,-2.3469656680161406,-1.339126765543066,-0.5906644023954446,-1.374787865733514,-0.0014222824733577562,-2.3097493594674057,2.2049882754038332,0.6853068165235947,0.31338567102580284,1.8516978331971872,-2.27497182659215,0.05231310731442709,0.47345853443862823,-0.946222150929529,-0.8865503252964215,1.3621970854485896,-1.9121396681288432,-2.907442365039706,-1.4187603848601993,1.783111339939666,2.4292582416010795,2.2777454672587414,1.0257174764745047,1.7264098418620637,-1.2860121859346227,-1.608408492771463,-0.7973578223062359,-0.031641697876147665
Ar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,-0.7791804448962037,0.8807924172600801,1.3456760653981257,-0.1837789559986668,1.2955746835969095,-1.0101164780122074,-2.5331775481838887,2.4639493445353247,-1.3829301537948366,-1.7011417970414928,-0.5812095761079717,-0.6624506186167504,0.8150759879315963,0.6594132380119865,1.7347877520440982,0.033929370340819706,-0.2769939670164928,0.2855664045743492,0.12429647203304003,0.8529826448283802,1.1924049493572633,2.0658768493901887,-0.615089180169867,0.42531660742496635,-2.0811869196895505,-1.6587745377156968,0.9785645693305438,-0.05809142075978245,1.4700231812326592,-2.241676789201671,-0.7790067179038739,0.3330963633908667,1.9847725741103446,-1.112615667288169,0.2517432999628154,0.08264484687745531,-0.7631675268840765,-1.106035237187813,0.8698907238356471,0.2917899919969602,-2.394255574167605,-1.239688724102434,2.046163144036466,-2.0956191915343596,-1.314838499950874,0.29771228558752555,-2.0443037932386177,0.6301496859249965,1.7523333352070538,1.767628684761676,-0.6882475475239435,1.328587304491996,1.218358162095907,-1.9019392690771124,-0.5683120848074336,2.268569059204505,1.1245494798540243,-0.8207647162079088,0.1214864872108168,1.7014368047584358,-0.3615523946541947,-1.3953476304873516,0.4771356485822445,-0.8044558791587703
Ca,0.8357210303964393,1.4947689904085806,0.33715344911119505,-1.2004015439727689,0.7369230210624197,-1.1965159929644626,-0.9649259274564624,0.594632318559667,-0.09317267300391249,-1.2741081828252279,-0.22431005785499378,0.34757650296534576,0.6143154695419349,-1.36936298840282,0.997686868357228,0.3849778486130888,-1.1972590011964188,1.186306819197493,0.7938433697198668,0.41921187724710707,0.8255813458562332,1.1641523421726006,0.630926388559406,-0.9344674810851291,-1.5728630760430178,0.26632774876923926,0.7680401717833673,-0.8878651662742109,0.5239456179100408,0.7404724973578144,-0.7118504113181603,0.955943616568477,0.16534770438126967,-0.890714242572866,1.191973867519174,-0.8271571025278956,0.7819658429347335,-0.0962537597011773,0.9141822305889536,-0.24287725648038413,-1.4173727681076909,-1.601433580760785,0.6972330262222031,-1.1968464815729531,-1.2017863039398728,-0.8399007264549689,-0.06568264359356996,-0.17269604091084997,1.7455478048570292,1.5687558801936539,-0.7014977669426588,-0.012612780300827993,1.1575133120996608,-0.04982458013298367,-1.3811507211673946,0.947311794803144,0.3564235930421689,-0.023061036177423312,-1.0590722357951463,0.9157734835884779,0.4500148862477846,-0.4453581861208371,0.8992758384996654,-1.42020783720435
