element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Sc,0.6784656199472642,-0.6027845594419905,0.3168446837507099,-0.31583365772678884,-0.28002707565806517,1.5036214399936978,0.25400737933055845,0.7872674107955129,-1.0096209090496306,0.8742999665961371,-0.3496884793860533,-0.3653444502358233,-0.39547286406774407,0.26096541005728785,1.1931135857329502,0.2675519978653859,0.10024840029960483,0.904370846439584,-0.4183084715576352,1.8789647003979726,-0.2649588593246186,0.682273838967021,-0.2650987843647712,-0.4892970215580716,1.4387474087318244,0.510256854678793,1.8849940200133652,0.5175815444165256,1.666590843004743,-1.9298441360731102,0.5433395585752134,0.466136132153323
Ti,0.4547751364976056,-0.36950966628871185,-1.1205665776345763,0.08509404793534348,-0.023749147508327687,1.1069840218051978,0.03414188422588842,1.2056470159406694,0.3967084648481066,0.841697628555895,-0.4286458067148539,0.1840398629087095,-1.8206745695540092,-0.9289579956645163,0.454732898093341,-0.33623906969824624,-0.18024186029653194,0.48893512883274004,-1.6347344527381276,1.2520224605937722,-0.6568137226604434,0.830086021495518,-0.9935220874158176,0.2442789931575412,1.1304310918686988,0.9995846433531593,0.8992315642403035,0.8115146640184095,1.7290058162166204,-1.6905463888518668,-0.027186917105841833,-0.7118121857582246
V,0.38609703973388876,-0.6854148614776955,-0.867531716504502,-0.5047621358659787,-0.0264192587946425,-0.6117267766767207,0.12168109999949403,0.2721345132659971,0.26028647287601725,1.1123524622121796,-1.2151114066427493,0.3196738977621905,-1.603457077134159,-0.5681630222380851,-1.014948263641949,-0.784681444255231,-0.5770833581752416,0.03422168942590776,-0.39779046867344664,-0.040553787593133446,-1.4047681706026998,0.2913620394360275,-0.754376558921059,0.6711372341252799,1.0411336662611763,0.9714931393232183,1.3765135973166918,-0.6269531216452809,0.031799019799310574,-0.16182436463151645,-0.7576983377282507,-1.2921693794903086
Cr,0.2824279565260467,-0.8163119556492447,-1.5933324339184027,0.055066896450039655,-0.2530989981693082,0.051282061392094694,-0.11059872454490002,-0.29911173466131624,-1.4219809376273007,1.2765710040383706,-1.5180400196471386,0.14858429712295096,-1.4108146944699993,-0.1091845316841769,-0.649658386709453,-0.9604903189339086,-0.535561162324735,-0.21905041908813905,-0.4656879737850464,0.19551587876870544,-1.1813857136187125,-0.5047624063879076,-1.0398640799722685,1.588636383967722,1.3408923894523392,0.47205138900429616,1.6744607527324964,0.17825744613851807,0.8380259579513027,0.24265906410474872,-0.017307722685494152,-1.2670804816950472
Mn,-0.4420712877266383,-0.8284779655526321,-2.3589358788567987,0.017947761393030524,-0.1271545726216028,-0.8373105116359821,0.6004520908962925,-0.03574494059965017,-0.7844422512709271,1.094391895473368,-1.4514882751232576,-0.2425735074655489,-1.7318788269221035,-0.4682798562287399,0.023593570579564106,-1.1734908768567764,-0.5222283825314428,-0.3402333713216366,-0.2104337334992587,0.011417673233884821,-1.0336052440860728,-0.26047258200389795,-1.0784505935587312,1.629225777888316,1.1893460431033929,0.5845455213482428,2.2881505110128653,1.076320054831622,0.5220504903337592,-0.1993492099717873,0.4208332289025216,-1.1555121057073354
Fe,-0.2712222687136709,-0.6091680764245343,-2.5593949126735485,0.42374248701598666,-0.6888449873684981,0.2512730776254831,0.290895983919173,-0.022597142229263085,-0.1523862697687183,1.4168377960734646,-0.9338429996796109,0.1120776654866006,-1.7562777068878015,0.272129311232331,-0.021683248934796163,-0.8409359588325427,-0.4062161123553033,-1.0294542815608674,-1.021409011875561,-0.12445042293246951,-1.0357470540836398,0.6619980991015595,-1.057279484468479,0.851325047164607,0.8308149429798563,0.1983749934774163,1.6372372629244865,0.7097595718220187,-0.44409788915792786,0.48119699225963364,0.7960585067179159,-1.7296323698549825
Co,-0.1802467021351635,-0.7447523273358823,-1.9096415635577495,-0.18872888775804625,-0.41069927198236483,-0.6105863166275046,-0.1737228394077507,-1.4343117794221532,-0.2730507851678086,0.8294882971797413,-1.8174014052477112,-0.46275173706238376,-1.69280176719773,0.37178814241850877,-0.40688339359112163,-0.92968359363952,-0.29069539690491,-1.2155318633050223,-0.9391679009249773,0.14241625814396988,-1.510714156713978,-0.4380006920164043,-1.8893377984708826,0.8741981945549835,0.9709443421114546,0.10432148449709189,1.3968873990452024,-0.1359202461905612,-0.3071791413717866,0.647073481605009,1.2234214356209028,-1.6075780251410343
Ni,-0.7845464794240589,-0.7015665329855146,-2.274405991644015,-0.5611054002255147,-0.0013377971651549062,-1.018085671179538,-0.2625137933316056,-1.7131505815935661,0.05913615191223318,0.7036312397880742,-1.199764986384311,-0.7340523770309267,-1.1674213076282884,0.04903870253472232,0.19909226643651198,-1.227744377578451,-0.7054054279293521,-2.2882383198059775,-0.6298768204006456,-0.700531980144791,-1.7029873448498671,-1.2266484917685743,-0.9191949814415189,-0.13022189590634076,0.3940734919866683,-0.16660016557845547,1.0215069869791242,1.307350486357382,-0.043957786340238676,0.068583246928182,1.5702781199235054,-1.7496837836940595
Cu,-0.9766752328838413,-0.8681720450929901,-2.159167233265081,-0.2034393860749279,-0.8856962032135531,-1.0990083263992976,-0.04186197201286159,-2.7083275049444167,-0.3483726950011261,0.7686454918063385,-1.4690273180570792,-0.7297809357086747,-0.5009473815698855,-0.21433808720055375,-0.18384018154340076,-0.5491150030467602,-0.7049864972258543,-2.0181916271262734,0.4964783823312823,0.3463495307340652,-1.6500996155720344,-0.43867038181148166,-0.9093604247474933,0.8332086491381039,-0.34790927695803664,-0.7837366007422212,-0.040603545652680255,1.3729964875672493,-0.7474103144664406,1.1472691319306685,1.6848762074702024,-0.8455541798781022
Zn,-0.7601873237913321,0.511078845963872,-1.3455110095952763,-0.6979365921590481,-1.575759546958166,-1.101579493827783,0.9285345302688045,-2.014513298400214,0.9097350028949704,0.6843209893982475,-1.0911303413431503,0.5998871375443215,0.16067555163933503,0.513362537275736,-0.3567636890588353,-0.36153064853223715,-0.6620898419696722,-0.9782160580015008,0.04784764636989572,0.5691023647085758,-0.42317129446735574,1.0521017612390122,0.9089067907945255,1.4204157002578472,0.8283874602642198,-0.41487469992022563,0.5048304203932704,-0.6118047766760772,-1.193459277725534,1.8663741928057762,1.1100739669424093,-0.04764642244812855
Ga,-0.6209578855656762,1.3616900374242138,0.30899400901430224,-0.4211984555382287,-1.0401690616300439,0.20624959815420085,-0.9722400038055745,-0.7100733029130887,0.0970496439551306,0.8616559476974052,-0.13066453159256414,-0.7247296160930968,0.3121212854068527,0.08042827180357495,0.07768008487730368,0.45732592438115277,-0.23412332392352375,1.4619592687601473,0.003267195096720467,1.121041509689233,-0.23187531899480637,-0.15862197352772675,-0.783563407930111,2.6639317607473183,0.7295491926143348,0.5892533737784146,-0.24085272401168484,-0.5589187127348488,-0.48887736262245257,1.6013513384756548,0.15171506410729682,0.2589646843147698
Ge,-0.3684070479461911,0.6822164913062438,-0.5902424765253991,0.717880119704681,-1.117299497703835,0.37046095867755885,-2.2088141473720433,-0.020886485698295328,1.9465834162801081,0.1639463627727713,0.9552578978982813,-0.5668866106742234,-0.354972936636774,-0.941033403042989,-1.1617284241276271,-0.006826129307941119,-0.6704944064235369,0.8420964684710066,-0.7244069966872976,-0.47529476545843785,-0.5745494919127017,-1.278130506676712,-0.7427559060914077,1.3039330062353107,0.09178073163192549,0.5990255599081047,-1.7622715589161222,0.6547824402627699,-0.5928004680997322,1.205775105577609,0.2233688659924675,-1.023186759271621
As,-0.33242790835728075,1.4181662100150332,0.23822979760126314,0.8846587331456311,-0.8273152201107994,-1.0601611134212439,-0.9628738286356088,-0.4901180426475192,2.348290729001641,-0.9015401853876112,1.2096448160328406,-0.4852052713398688,-0.5164304470049306,-0.5578036125927693,-1.0948084970487026,-0.6532985967707922,-1.2723724362787103,0.9931911919424938,0.2961452501249233,-0.23064221643434996,0.09326521641270981,-0.9940823511327785,-0.18900721711977223,0.52655999276712,0.0037489490135005537,0.817889175734677,-0.6202650926812787,-1.3851267770435483,-0.7450031072384968,1.5910572271001824,-0.1955076960948155,-1.6446653635345212
Se,-1.081203893898009,1.6312187128954732,0.651088438911893,0.6370189410467308,0.06978755701863737,-1.1304657247825571,-0.09155602218878399,0.4111556174584968,2.2902903960448056,-2.4664408175159767,2.007040446332893,-2.058575364134168,0.23194217044466625,-0.16465470102467872,-0.9621432462376966,-0.2856874392166085,-1.459136953333043,-0.8135265980290421,0.3759248900368325,-1.256596150152608,2.3584022462421395,-1.8165980990162507,1.7263689492631402,1.3856299270403367,-0.27081379854464815,-1.14022680574402,-1.085590768255579,-1.6639098266416912,-0.8604640227291928,1.7234906816298523,-0.046428125120794944,-1.2966938991254486
