element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Na,-0.9366385757924246,-1.1453627237363007,-0.036841520193021886,-0.5555645928308144,0.17678830226690354,-0.4920890866038784,-0.6615319429491932,-1.782818373101591,-1.350888778390859,0.18195020445914303,1.6399457735031457,-0.35057943128803004,0.18917157165452456,-0.8899272224559066,-1.241955729432541,-1.5741670597867543,-0.8608498929547104,-0.7176572015380682,-0.8224277335350579,-0.21254306323010153,-2.021378944242674,0.46401019249537123,-0.8770253692445481,-0.70479386055211,0.2016778850047871,-0.9528387114071021,-0.9117327939962419,1.3258658073199379,1.5501035164558221,-0.7814690762553977,-1.3252447440225443,1.1019735980775933,-0.38714927458091664,0.9078783726558384,0.06286206254170641,-1.8297236633883966,0.18631147511669446,-0.09770818538215294,-1.5377251360986206,-0.0751115693100527,1.0452967402114253,0.5137362823297655,-1.3986609124891798,0.4653152352436198,0.7913134059438625,1.699007654030728,0.3492348413086919,-0.8487094313783228,0.6597128774823785,0.5988530035018731,-1.4438637399821759,-0.3753174949086873,-0.6969325461925963,1.2964199966429089,-0.5350709956500233,0.7987052621476525,1.3076453099273584,1.2072785455003083,1.4087720316681613,1.2884655459868113,-1.5466865052690435,0.4044771106941558,-0.1764478487141313,1.2281604657068417
Mg,0.5800353966076252,0.02002780758786157,-0.5774086988136011,-0.11330794498980583,-0.2736320055606817,0.3965719061313324,1.2103609061785674,-1.2539027430650298,-0.3363170664079408,-1.23616694407481,-0.06521288879708935,-0.17793493392196158,1.7459081330985562,-1.0809545161464322,0.9170024303326645,-1.3570639415802976,-0.024061104839120183,-1.4923761839809222,1.6482981868722557,0.016290587973239266,0.1339914866649924,0.6172386489536024,-1.019027129673644,-1.2120276657505118,1.8864367007326235,-0.2847312197356166,-1.8679714312764961,-0.8267020558730842,1.103472955385964,-1.9404648040975965,0.021954095432444174,-1.3937005630871588,-0.16784547936376917,1.3439112994089504,1.3283185226249887,0.371939819577131,-0.6780001948511595,1.852572685346966,-0.7704536722810894,-1.5536102369542129,0.5328518371622022,0.258013095481002,0.608835130917776,0.722785859498551,-1.285477976202481,-0.6515520756599243,0.521256889361073,-0.7717777355912071,0.5300610802489713,0.6062042614218236,1.023972052239971,-0.1521422163884078,1.4925716278757988,1.259760435413239,0.3825524636203413,-1.1752125488795528,-0.962441806253878,0.32480056322746825,-1.0337892350507867,-0.6813110465977626,-1.031226892304572,0.32191628795920246,1.0710202715564752,-1.865115487098518
Al,1.4120573214944834,1.8001205681643766,0.90836736142658,-1.204325236947285,1.2538818583044788,0.7349222507250266,-0.10046241016727608,-1.2641713781224286,0.10043076315028197,1.1513148354568232,0.8173348440893196,-0.6719822223859536,-1.4542693524341972,-0.9733678407494077,0.9328214724144828,0.7536276947548018,-0.2508995313414795,-1.331166562478334,-0.43032455205038644,0.20874375754742844,1.101331927392365,0.7044726600438028,-0.6706220403698562,0.346315313345947,-0.6722748950228571,2.365512693421694,-1.0029980576862474,-0.6009929129717844,-0.022095172432069498,0.4648811494129132,1.0330323663854823,0.8403257832661796,-0.06759648871840744,-0.4202817684702516,-1.0360806242088527,-0.7797536781248473,-1.1371399902419124,-0.276979928548751,1.256253375561441,1.0972607800283025,-0.056871667807994464,-0.07208930172264118,-1.029023831788959,0.6723991364233739,1.2333315032922365,-0.42919633386418565,-0.4932838424590658,1.3580581466369233,1.4648840299941261,-0.9379658516040354,0.6833904442160537,-0.8684717018840706,-1.1604350567953123,1.5220155545250194,1.4734666204393534,0.768177172705469,-1.538776647916503,2.296727416487406,0.5154941801025689,-0.35400943042460986,0.46194914400898146,-0.7344419664311868,0.7933326365145905,0.35118036328613444
Si,-0.5005939867488508,1.1674083574119933,-1.5886132152101227,-0.8141797203898828,1.029061600043933,1.2436768260024904,-0.90422273422142,0.935714541578199,-0.27198445296058,-0.5776454927769273,-0.48488336427243944,0.43066288088808424,1.190847258851856,-1.831089169943246,-0.3001026927060074,-0.599815438623655,0.38487933066198493,-1.693351547183001,-0.6456240897609273,1.3000133524533322,0.4583469316426714,0.029960168172731647,-0.6413657830928859,-0.4605478215227072,0.2848049356964049,1.425752636543707,1.4070133472636681,-0.27825474443458353,-0.08057624759761214,0.9855553009259491,-0.059951955391595965,0.6544562694794824,-0.9377775240397215,0.7865045248323456,0.5570977514416551,0.9794955628251948,1.2601707949868255,-0.8261244010147061,0.6754037316884867,1.2711274830879684,-0.9563848309520165,-1.3239880316382842,-1.8606789618265653,0.1478154842148829,-0.9787839699578345,0.3070823373704911,-1.8598265564900494,1.3759963615080646,-1.3290126939887912,-1.3693548731553278,-0.22753949086122843,0.2279394450147052,-0.8065165860385224,-0.3492337857773185,-0.9815674988228573,0.589782265538638,0.7116632892981112,-0.03708298258590987,0.4312628776346101,0.9065517991080281,-0.719630306314513,2.5379611265354525,1.1444579790993912,-1.1669074349974602
P,1.046928364378854,-0.45080790406932586,-1.0405142765419697,-1.46184153281031,0.45584682360959583,-0.36516319411396947,-0.08722477245379334,-1.357991790744505,0.4391635326045236,-1.2042960564852843,-1.3535542017308233,-0.6036223301596902,-1.323938757485872,0.09827936020876402,-0.33350816333702665,-0.042979488062220926,0.6553106608980265,-0.7736259985215647,-1.1213362860059952,1.2762921772292035,-0.13489317771517303,-0.25663205124957345,-1.3958509538278692,0.018637324359521548,0.21371131627347745,0.8673078448276796,0.3576915368005333,-1.1968282073178749,-1.174099834241728,1.2738693196677973,1.5365416143467163,-1.3870805230075263,0.16586944622248656,-0.8466866494686958,-1.0519047641140313,-0.45678204169103276,-1.159666497438747,0.8787062731680608,-0.3541952606532898,-2.0510403910149315,-1.933339744408904,1.247811694799705,-0.968010752399389,0.188438096707907,-1.1313450412951715,0.09840916978669911,-0.5810997171773695,-1.4596519180913266,-1.6831279843000775,-1.0155210540164463,0.014815118818384133,0.6426588786704819,-0.6590068970176155,-1.5010181853729962,0.7435658413892582,0.4149580169202678,1.5470332621012748,0.9243124320208173,-0.2575753188676484,0.21245301913968462,1.9355586420718127,1.0375208471608892,-0.24855514554939714,-1.15077590134217
S,-1.1697849023316915,-0.20484744919127137,-1.5019146483585237,0.3159096567884861,0.9245587982516019,-1.7892459736969193,-0.9143857459898952,-1.330391623181804,-0.11680969403363357,-0.769728567096499,-0.20251698407512936,-0.33446628467718287,1.5618957360843861,0.4392609709857412,0.2827005421074678,-0.6238660563287666,1.7489995376439882,1.1749293315906812,-0.06612665037912586,0.9109402354993191,-0.19422406355883864,1.3002678279998288,1.3265096394695817,-1.1115390499984006,0.3151693287222194,-0.6442839583591585,-0.6241935822412348,-0.8471539430262746,0.9026798306815244,-1.1846401822746035,-1.5569304415689116,0.7954404702474738,-0.9202864278779522,-1.102024368423249,-1.2451691118983736,0.14777560555189817,-0.03823215762493955,-1.5913197586067436,1.7020723490685397,0.3300389568897869,-1.4374594900618825,-0.023706061713195524,0.2358553114825662,0.8015151161713397,-1.4882697464922288,-1.1387110377239806,0.8019327950981427,-0.3106324987504381,-1.1114392447051267,1.0378918383321998,1.0102965351884197,-0.9788769639279107,0.7279398682672706,-1.5482349784696299,1.143942628743918,0.3360061613504559,0.43509410942783666,1.6676819522941255,1.6098023070668375,1.6951175500686246,0.9052982081658292,-0.8474520445799227,-0.28620275773481413,0.7050915859506681
Cl,-1.5881665765722999,-1.1168842292212848,-0.06831690006018884,-0.46866315518267215,-0.06984229476168508,0.7962230748924018,-0.20839041941348965,0.6561035176295795,-1.1673181995714705,-1.3558299083113086,-0.9119767851858179,1.4748784642592616,0.23241751754722434,0.8878756180201712,-1.4678259607391415,-0.18987699629915047,-1.3643775918738192,0.04196960303257134,1.997641154852631,1.0372670303815656,-0.17338209591531512,0.00574412318095484,1.4336281540699645,0.49619873370193895,-1.2142041293454064,0.02411483398418218,-0.8159392389058584,-0.3356802525549283,0.11700257095051861,0.1871666273665272,-0.9290521204248309,-0.5933125202286326,-0.24304658281775798,1.755328712810884,0.0993545448338667,-1.1098358350538342,1.6610266025068805,1.0006962665491226,-0.9675910988053525,-2.6159113502874964,0.226912363621303,1.0287818188208373,2.38853594954648,1.9968100367192447,0.09166335344116644,0.3303254734048757,-1.7345997521109953,-0.9268226777693015,-0.5702275850662305,0.06687195003919046,0.04775301837989191,0.9031721775754278,-0.3016605006394316,0.0537396707424922,-0.04036931342118889,0.21948965946576138,0.6586272092814589,0.6200633457009065,2.0519758659275924,-0.6907012122007293,0.673678731818562,-0.5097274016868023,0.5473128715399712,0.8449568171803751
Ar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,-1.3183941045859386,0.1600944512565628,1.2940446367150122,-0.10357392526588578,1.3844083444982174,-0.25216982399360105,-1.4844921984831652,1.172591347552062,-0.7726540498994302,0.7957415577554252,1.4353873731991347,-0.5880813015354186,1.998918637966055,0.8890578063339205,-0.14483154356545125,0.43801292207072123,-0.4881862674008349,1.4445234319122158,0.09719501882841695,-1.9576392719565001,-0.5291416133260053,0.624628374167489,-1.6889049817616943,-1.7104583293397948,-0.048542903996170325,-0.23914760795833018,-0.845337652140843,-0.5696093301103634,-0.7576925754217003,0.4431329510418789,-0.1345182053835959,-0.7330450981336576,-0.14702383375801292,0.44846240165190765,-1.8575647801461825,-1.3586510990072884,-1.420210461849015,1.4357153900194826,0.5345489604480045,1.1523754749093817,1.1511883221983745,0.4081265677603157,0.4568185005930731,1.0312650881436167,-1.4404399909792795,1.140103927554941,0.18831162786277117,-0.42919085654215944,-0.1291298428815106,-0.5827222606062382,0.3090486089352041,0.5755993918089088,1.5261899778137422,-0.1430268310390893,0.9269130475208922,0.7277672571763755,1.3135732435927776,0.07091147426700067,0.15226099744802768,0.5604414160334492,0.775638846853094,1.8173250525714872,-1.670691873010669,-1.4302523761696702
Ca,1.4358337605104126,-1.1554676605205756,0.10531545139477515,0.2695891681310694,0.2515899120786444,1.7679759578858523,-0.23857555646454268,0.08111036670241163,-1.1329599010093099,-1.29896656748327,-1.0172124636887068,-1.964319924194187,0.6746161024310896,0.42692647051934873,-1.124990065960543,1.1061227493702797,-1.199788231566142,-0.7540321352139087,-0.8026952011887232,-0.4069393348547969,-0.4643591319601226,-0.6251004340518703,-1.126788114417393,1.5725643270790333,-1.1310808248255209,-0.7559755904536483,-2.025732825210926,0.059120925396017515,-1.0912459734691065,0.8676104763521422,0.01651138519253739,-0.050394770258356855,-0.07329670574153364,-0.9833560448530235,-0.647213242877198,-0.835005037310744,-0.03443824999033913,-0.6745566052511565,-1.2482748631253973,1.7355690168890379,-1.5511734459308621,0.8856011024610533,1.1263157844473428,-0.379120528258615,-1.2388180109169358,-1.0464828597628488,0.4934674062923766,0.305501135712793,1.2881171378987666,1.5135653617641254,0.1298962384486481,-1.197375386789863,-0.22729643548076797,1.3443433867484278,-0.997415170544695,-1.5941931017965332,-0.323723885022913,-0.5273386680215837,1.5417440760304915,0.7450421976086575,-0.8918316405228515,1.2406511990924851,-0.4961443063270965,-0.9745193374790118
