element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Mn,0.3461907118294189,0.11909343575656102,0.02964817718477944,-1.95086095640164,-0.4339842655259885,-0.2535706553414851,-1.5083043053316103,-0.42692007460864595,-1.91811685067502,-1.6518755075036335,-0.14565326238936685,-1.3805353902474347,0.4160252200491561,0.2209525669213024,0.7043407682011709,-0.406679856614496,-1.5631027262635895,-0.7525020137774627,0.8424705700994433,0.9387139050712054,-0.8174187717192005,1.1885918433650935,-1.6499170238392677,0.49320409091934414,0.8893432898054237,1.0548759109925943,0.2673497534786597,0.9917065241058044,0.07566562064017483,1.1578514872868602,-1.3502114029733745,0.9222393564647747
Fe,0.25392323474672823,1.1714815785813533,0.3572561365608335,-0.24380917671595662,0.12510602757173714,-0.5244000185721102,1.2596098413989445,0.10392749099393273,-0.7587471533093242,1.755253305815562,-0.6557366752347202,-0.6385399800811353,1.2822535401109008,0.12424960733468406,-1.7214210232760794,1.7521825474149013,0.14673427912644427,-0.10520611022017677,-0.7556658167824098,0.3939305397231792,0.8139473439268728,-0.11063369981902181,1.8316509265839758,0.7590211244501974,-0.3770421208092013,-0.6246441788105489,-0.8589106868079134,1.6018121917166492,-2.148202700796727,0.2713676381533152,0.659760965807032,1.4716379595162705
Co,0.03404547357318624,1.0266044019363452,-0.22236624992448217,-0.004903841421694294,0.34201300619029196,1.309771574897336,-1.6949370986694936,-0.38726057929259206,1.6236662085808937,1.6263731950166675,0.02578446905813901,0.06451830250703691,-0.19692143772849158,-0.9437192127745427,-0.15943831097527297,-0.3520374061581129,0.4211069372765914,-1.405457668044096,1.6354690605646918,2.34653125619894,-0.24121376730916716,-0.12033730325326183,-0.32021332310127826,1.1905625920981553,0.3602575242765119,-1.4195413668380574,1.248666079881795,1.05590793784757,1.0276094018308912,0.9742501051144545,0.3969390112306997,-0.5937748665842206
Ni,1.43110318152406,-0.3310057763375046,-0.8192400957568585,0.5023636751905352,1.2648303256854365,0.9900559834925567,1.248160444060409,-1.065820091741374,1.1721019505352153,-1.175157075362229,-0.13214957634613578,-2.053594480691499,-0.728193681483517,-0.644390607585276,-0.6563857454713324,0.6354556008408604,0.0004630670650915738,-0.07951342854493833,-1.1146995942823172,-0.0377884865617992,-0.9477812013159892,-1.3529253927814044,0.2731133728580888,1.4566716927789354,0.07286454079826953,-0.6989805411737624,-0.320174978703252,1.6491438813806445,-0.44312259844125823,-0.11879918843954536,-2.0954053355816344,-0.7293975338735841
Cu,-1.0174005990447097,1.6310760912377802,0.4484190906707425,-0.6696388757826058,0.19293929529538414,1.216800086568119,0.02336864385104059,-0.3585706445369575,0.039906401447994386,-0.7064072541713258,-0.8489339477700574,-1.2903920369007371,-1.422658625250401,-1.571395801259448,-0.904288840619091,0.9236573154538696,-1.211238735153481,-0.5146440608603995,1.2363477924842412,0.5739346626581991,0.9198665268110385,-1.6966496337011021,-1.1422978722454011,-0.7819166326578111,-1.0511360878710394,-1.0198552059431023,-1.351030527635558,-0.9839044945494608,-1.5541599460585358,0.2030329482444193,-0.7106262484209294,-0.5493693766663479
Zn,1.7975120074541668,0.5084622387896072,-1.0384668261200223,0.2893919205180557,0.010316677789636276,1.764234921851088,-0.9552216703057155,-0.12430416293871627,0.03247336339348613,0.29073513435513654,-1.230376494830363,0.5446546155877581,1.5452119672646898,-0.16082168338311542,0.387260506849019,0.040066381007953816,0.57972738969319,-0.7330650814362685,1.4631428747083193,-0.5181898875155658,-0.5835793345646988,-1.438683489223038,-1.8331327842890417,-0.2699476355818815,-1.084214226493208,1.1846662883193808,-1.6310678641139524,-0.8058438018587432,-0.9121888709816148,-1.1931958566053187,-1.3326562196332263,-0.22274499249247254
Ga,-0.08005739127568288,0.6001297984731262,-0.9685697936575205,1.304506946100342,-0.8106067340995248,-0.5229556576385574,0.3037585554967231,-1.432755975094274,-1.3117047590824764,0.986948430290938,0.22369110543456772,-0.11700673143726582,0.5805723658533741,0.24451115744809832,-0.7572320326706405,-0.05880124355379293,-1.310220936800561,2.0990432297527493,0.9117748168608562,-0.9296146278347465,0.40896697845712826,1.5337734961557357,-1.2225672339729,0.5955562485950444,-0.5186629776555957,1.1186231129093578,-1.3056790064217116,1.4464644075212814,1.2950172843112624,0.49863628623642453,0.2817083442624434,1.6349137463288523
Ge,-0.9661299999236076,-1.2228341517539978,-0.05485798743279356,-0.7675787467081361,0.765415471626548,-0.237356377028593,-0.16142524426006985,0.4532491436071743,-2.0220915333799696,0.890603861834733,-0.994370419733446,1.4084502885290697,-1.0207119532107902,-0.7098175586273872,-1.335262666366346,1.8341345067609143,-0.1702432810699317,0.8457291499747522,-1.2790562521031126,0.6325322145454815,-1.1345046101693919,0.856367902690783,-1.4253298309529105,-0.4909741681995592,-1.3255711883667958,-0.2563620232980189,0.4938637372193198,-1.1437573690911875,1.0918154865145417,-0.5200506959350245,-0.4793930817677654,-1.2067196928859125
As,-0.4823296589598333,-1.2178773957266353,-1.3838299211840321,-1.0558163960132856,-1.1068902432375896,0.2647928063375092,-0.6747603465099116,-0.3592809087197391,1.1846547743151572,-1.038667278506326,-0.7862644594790779,0.5643588830690136,-0.4333195860117177,-1.055290301975405,-0.9080971333382812,-0.5488711157366085,1.1467331080844463,0.9399848626710293,0.8615693272354963,1.5111664983172235,1.2040214235683753,-1.4389765614966181,1.344760167811557,0.1617466149724287,1.4057546239507834,1.2165640293978495,-0.3964859685021823,-1.3423018624101706,-0.9533071147990748,-0.49307116320101646,1.2644457040984736,1.04130380504776
Se,-1.8945812063626182,-1.8889451427002688,0.013916765325711143,1.3594854641952214,0.13210166355020134,0.2816678770145021,-1.2465281066176073,-0.2305554401303947,0.7012274033886019,-0.4341810685116077,1.1247599339784342,1.4540095083569151,-0.8003914795189954,-0.4443219224869583,-0.5812439880896839,1.0546370974482062,-0.14577165621560026,0.8320776652595557,1.1818293542399345,-0.024553790588369723,1.699808896536694,-0.17315763474174997,-1.1583768108104482,0.9739957938081549,0.04418589801906739,-0.5718871519791094,1.148671006025677,1.284581850948379,-0.9927347592734227,1.5113599551252779,-1.1285862445352883,-0.7843266274636841
