baseline_model,residual_route,metrics_variant,fold,representation,split,subset,n_rows,gamma,alpha,inner_alpha,inner_holdout_mae,n_dropped_total,n_total_representation,n_train_representation,n_test_representation,baseline_representation,MAE,RMSE,R2,baseline_MAE_on_eval_rows,baseline_RMSE_on_eval_rows,baseline_R2_on_eval_rows,delta_MAE_vs_baseline,delta_RMSE_vs_baseline,delta_R2_vs_baseline,F1,DAF,baseline_F1_on_eval_rows,baseline_DAF_on_eval_rows,delta_F1_vs_baseline,delta_DAF_vs_baseline
chgnet,crabnet_frontend,full,0,chgnet-baseline,test,all,51393,0.0,,,,0,256963,205570,51393,chgnet-baseline,0.056695048564387,0.0886844618188366,0.9918073539900276,0.056695048564387,0.0886844618188366,0.9918073539900276,0.0,0.0,0.0,0.6331759946055293,3.698902092972298,0.6331759946055293,3.698902092972298,0.0,0.0
chgnet,crabnet_frontend,full,1,chgnet-baseline,test,all,51393,0.0,,,,0,256963,205570,51393,chgnet-baseline,0.0548357109600306,0.0854607577190641,0.9902191148769862,0.0548357109600306,0.0854607577190641,0.9902191148769862,0.0,0.0,0.0,0.6120758324040146,3.416286938710945,0.6120758324040146,3.416286938710945,0.0,0.0
chgnet,crabnet_frontend,full,2,chgnet-baseline,test,all,51393,0.0,,,,0,256963,205570,51393,chgnet-baseline,0.0543612944397397,0.0845942784122448,0.9899406906617464,0.0543612944397397,0.0845942784122448,0.9899406906617464,0.0,0.0,0.0,0.623910541029436,3.5850524498475203,0.623910541029436,3.5850524498475203,0.0,0.0
chgnet,crabnet_frontend,full,3,chgnet-baseline,test,all,51392,0.0,,,,0,256963,205571,51392,chgnet-baseline,0.0508106792591347,0.0766823075109671,0.9930238165670646,0.0508106792591347,0.0766823075109671,0.9930238165670646,0.0,0.0,0.0,0.6443022980336413,3.1699087841858358,0.6443022980336413,3.1699087841858358,0.0,0.0
chgnet,crabnet_frontend,full,4,chgnet-baseline,test,all,51392,0.0,,,,0,256963,205571,51392,chgnet-baseline,0.0538337210226831,0.084697937143409,0.992099461350304,0.0538337210226831,0.084697937143409,0.992099461350304,0.0,0.0,0.0,0.6357386751650353,3.0289106583021828,0.6357386751650353,3.0289106583021828,0.0,0.0
chgnet,crabnet_frontend,full,0,mat2vec,test,all,51393,0.8,316.227766016838,316.227766016838,0.0487210459634956,0,256963,205570,51393,chgnet-baseline,0.0504375696791179,0.0771133786544688,0.993805752075522,0.056695048564387,0.0886844618188366,0.9918073539900276,-0.0062574788852691,-0.0115710831643677,0.0019983980854946,0.6153085023676585,4.539779604689619,0.6331759946055293,3.698902092972298,-0.0178674922378707,0.84087751171732
chgnet,crabnet_frontend,full,1,mat2vec,test,all,51393,0.7,316.227766016838,1e-06,0.0474153534208207,0,256963,205570,51393,chgnet-baseline,0.0482872078654357,0.0742181542898814,0.992623251456938,0.0548357109600306,0.0854607577190641,0.9902191148769862,-0.0065485030945949,-0.0112426034291826,0.0024041365799517,0.6183483766671157,4.308713912647149,0.6120758324040146,3.416286938710945,0.006272544263101,0.8924269739362041
chgnet,crabnet_frontend,full,2,mat2vec,test,all,51393,0.85,316.227766016838,316.227766016838,0.0481209219295603,0,256963,205570,51393,chgnet-baseline,0.0486861390120738,0.074397255649677,0.9922196342317692,0.0543612944397397,0.0845942784122448,0.9899406906617464,-0.0056751554276658,-0.0101970227625678,0.0022789435700225,0.6127653511896282,4.550285017983958,0.623910541029436,3.5850524498475203,-0.0111451898398078,0.9652325681364378
chgnet,crabnet_frontend,full,3,mat2vec,test,all,51392,0.75,316.227766016838,316.227766016838,0.0472697581048116,0,256963,205571,51392,chgnet-baseline,0.0456523421008412,0.0680406715474223,0.9945075675042574,0.0508106792591347,0.0766823075109671,0.9930238165670646,-0.0051583371582935,-0.0086416359635447,0.0014837509371927,0.6381702728127939,3.90929835897411,0.6443022980336413,3.1699087841858358,-0.0061320252208473,0.7393895747882748
chgnet,crabnet_frontend,full,4,mat2vec,test,all,51392,0.75,1e-06,1e-06,0.0486122178797251,0,256963,205571,51392,chgnet-baseline,0.047776291361766,0.0749286343382468,0.9938168943079712,0.0538337210226831,0.084697937143409,0.992099461350304,-0.0060574296609171,-0.0097693028051622,0.0017174329576672,0.6473725141650928,3.7083701494051424,0.6357386751650353,3.0289106583021828,0.0116338390000574,0.6794594911029597
