baseline_model,residual_route,metrics_variant,representation,split,subset,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std,delta_MAE_vs_baseline_mean,delta_MAE_vs_baseline_std,delta_RMSE_vs_baseline_mean,delta_RMSE_vs_baseline_std,delta_R2_vs_baseline_mean,delta_R2_vs_baseline_std,F1_mean,F1_std,DAF_mean,DAF_std,delta_F1_vs_baseline_mean,delta_F1_vs_baseline_std,delta_DAF_vs_baseline_mean,delta_DAF_vs_baseline_std,gamma_mean,gamma_std,alpha_mean,alpha_std,inner_alpha_mean,inner_alpha_std,inner_holdout_mae_mean,inner_holdout_mae_std,n_rows_mean,n_rows_std,rank_by_MAE
mace-mpa-0,crabnet_frontend,full,MDS_32_cos_zscore,train,unique_prototype,0.0200648413433801,0.0002002462336274,0.0424883623252999,0.0007523993082537,0.997773673945188,9.972044051937968e-05,-4.525031479574171e-07,1.4536493560921185e-06,-2.464325823560015e-05,3.5575442531092483e-05,2.576494369188609e-06,3.682995998722574e-06,0.8736110472807344,0.0022075925325892,5.869327539191386,0.1361805377834244,-1.4424892085407314e-05,1.984118601748576e-05,0.0028809878264915,0.004162943523471,0.03,0.0447213595499958,316.227766016838,0.0,316.227766016838,0.0,0.0194680614539215,0.0004874300430742,172390.4,818.554091065462,13.0
mace-mpa-0,crabnet_frontend,full,mace-mpa-0-baseline,train,unique_prototype,0.0200652938465281,0.0002001978413554,0.0425130055835355,0.0007605150717446,0.9977710974508188,9.994966494836624e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.8736254721728196,0.0022024295156095,5.866446551364894,0.1362550474174879,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,172390.4,818.554091065462,14.0
mattersim-v1-5m,crabnet_frontend,full,mat2vec+S64,test,all,0.0163051281007429,0.0005710143906969,0.0427455780154951,0.004406101409781,0.997759834697752,0.0005300302018658,-0.0001219598999554,3.736941625500469e-05,-0.0004854862084337,9.320506245579474e-05,5.122456242494522e-05,1.5313229271143483e-05,0.8571457943516547,0.0069912370626235,5.48524182365265,0.5024409407996168,-0.0002042265544186,0.0010968886783135,-0.0249677971647413,0.0156409028240422,0.22,0.0273861278752583,1000.0,0.0,1000.0,0.0,0.0162666575527401,0.0003248998464624,51392.6,0.547722557504917,1.0
mattersim-v1-5m,crabnet_frontend,full,mat2vec+H64,test,all,0.0163070443608795,0.000570089747208,0.0427260929989487,0.0044046789040047,0.9977615923756896,0.0005312553840991,-0.0001200436398188,4.146698064693185e-05,-0.0005049712249802,0.0001201148700222,5.298224036247579e-05,1.5823417179039903e-05,0.857264639510826,0.0068664463351043,5.4835086334019945,0.5020696387717098,-8.538139524738586e-05,0.0008917785438619,-0.0267009874153977,0.0154943659016088,0.2299999999999999,0.0447213595499957,1000.0,0.0,1000.0,0.0,0.0162646850371015,0.0003244163590884,51392.6,0.547722557504917,2.0
mattersim-v1-5m,crabnet_frontend,full,MDS_F_64_cos_zscore,test,all,0.0163076779593553,0.0005690896347279,0.0428986089903147,0.0044423094104959,0.99774315594312,0.0005381390666788,-0.000119410041343,3.788222125726274e-05,-0.0003324552336141,6.27224509551294e-05,3.4545807793073814e-05,7.044333862163064e-06,0.8577001971443788,0.0068161600712476,5.488016177722902,0.5082762849440673,0.0003501762383056,0.0010026554267382,-0.0221934430944898,0.0108019396132489,0.26,0.0547722557505166,1.0,0.0,1.0,0.0,0.016267437117823,0.0003097983717627,51392.6,0.547722557504917,3.0
mattersim-v1-5m,crabnet_frontend,full,mat2vec+S32,test,all,0.0163113628330822,0.0005736331541992,0.0427430504870137,0.0043932576664246,0.9977600126066872,0.0005301836076417,-0.0001157251676162,3.819921526928974e-05,-0.0004880137369151,7.377665337948487e-05,5.14024713601513e-05,1.349642944576714e-05,0.8570221924801473,0.0070723605225399,5.485232859409234,0.5072247597753543,-0.0003278284259259,0.0011181161220798,-0.0249767614081573,0.0127722500269444,0.2299999999999999,0.0273861278752583,1000.0,0.0,1000.0,0.0,0.0162739829415643,0.0003228487759044,51392.6,0.547722557504917,4.0
mattersim-v1-5m,crabnet_frontend,full,mat2vec+H32,test,all,0.0163130503062035,0.0005756577177295,0.0427643621220941,0.0044099556407159,0.9977578280481536,0.0005307755649967,-0.0001140376944948,3.927734416686394e-05,-0.0004667021018348,9.05615127130986e-05,4.921791282648247e-05,1.4633569791638572e-05,0.8568924014791438,0.0075290725561082,5.485007126128691,0.5020316757357823,-0.0004576194269295,0.0013943015972284,-0.0252024946887006,0.0142600105400524,0.22,0.0273861278752583,1000.0,0.0,1000.0,0.0,0.0162751305084458,0.0003229400631042,51392.6,0.547722557504917,5.0
mattersim-v1-5m,crabnet_frontend,full,mat2vec+L64,test,all,0.0163140419329098,0.0005703658084726,0.0427251029656211,0.0043894568268062,0.9977615994621548,0.0005314584878845,-0.0001130460677886,3.9789287278490975e-05,-0.0005059612583077,0.0001076005870957,5.298932682777924e-05,1.407170911602321e-05,0.857177758232012,0.0070524198325742,5.490777422198461,0.5116814244367762,-0.0001722626740612,0.0009516411492298,-0.0194321986189308,0.0094139402797246,0.24,0.0418330013267037,2297.3665961010274,1184.328250063711,1864.911064067352,1184.3282500637113,0.0162730257033933,0.0003179417615226,51392.6,0.547722557504917,6.0
mattersim-v1-5m,crabnet_frontend,full,mat2vec+L32,test,all,0.0163164901958139,0.0005726494435885,0.0427688744278618,0.004407469703979,0.997757375699045,0.0005306829902602,-0.0001105978048845,3.864485428737912e-05,-0.000462189796067,9.208224043304532e-05,4.876556371800067e-05,1.4722653359665995e-05,0.8573239804003233,0.0069117073996313,5.493545542298177,0.5086042180359638,-2.6040505750013488e-05,0.0008452716646662,-0.0166640785192146,0.0065830616849508,0.22,0.0273861278752583,1000.0,0.0,1000.0,0.0,0.0162798167152624,0.0003209067232024,51392.6,0.547722557504917,7.0
mattersim-v1-5m,crabnet_frontend,full,mat2vec,test,all,0.0163204690545734,0.00057169411045,0.0427571604650559,0.0044068828368095,0.9977582973100402,0.0005322456867535,-0.000106618946125,4.179161253490047e-05,-0.000473903758873,0.0001184926875512,4.9687174713142215e-05,1.4988712419128146e-05,0.8569282296697158,0.0071034245635596,5.490495912998531,0.5062612106600242,-0.0004217912363574,0.0009448587008917,-0.0197137078188609,0.0109650254391077,0.2299999999999999,0.0447213595499957,863.2455532033676,305.7922392626484,863.2455532033676,305.7922392626484,0.0162792359587557,0.0003234080721884,51392.6,0.547722557504917,8.0
