baseline_model,residual_route,metrics_variant,fold,representation,split,subset,n_rows,gamma,alpha,inner_alpha,inner_holdout_mae,n_dropped_total,n_total_representation,n_train_representation,n_test_representation,baseline_representation,MAE,RMSE,R2,baseline_MAE_on_eval_rows,baseline_RMSE_on_eval_rows,baseline_R2_on_eval_rows,delta_MAE_vs_baseline,delta_RMSE_vs_baseline,delta_R2_vs_baseline,F1,DAF,baseline_F1_on_eval_rows,baseline_DAF_on_eval_rows,delta_F1_vs_baseline,delta_DAF_vs_baseline
orb-v3,crabnet_frontend,full,1,mat2vec+H64,train,unique_prototype,171918,0.05,1000.0,1000.0,0.01134320238169383,0,256963,205570,51393,orb-v3-baseline,0.011392730706704492,0.03402706341792125,0.9986049352382386,0.011388132350497099,0.034137624124016275,0.9985958548236058,4.598356207393198e-06,-0.00011056070609502533,9.080414632767209e-06,0.9327510917030568,6.090160903053452,0.9330322409245309,6.08879385540604,-0.00028114922147404187,0.001367047647411468
orb-v3,crabnet_frontend,full,1,mat2vec+H64,test,all,51393,0.05,1000.0,1000.0,0.01134320238169383,0,256963,205570,51393,orb-v3-baseline,0.012071584962123605,0.03787389411892332,0.9980790122234472,0.012068434387405194,0.03802243953731327,0.9980639140386002,3.15057471841039e-06,-0.00014854541838994761,1.5098184847017748e-05,0.9061648609263132,5.902846340144242,0.9068252261370104,5.89713593726268,-0.0006603652106972335,0.005710402881561549
orb-v3,crabnet_frontend,full,1,mat2vec+H64,test,unique_prototype,43570,0.05,1000.0,1000.0,0.01134320238169383,0,256963,205570,51393,orb-v3-baseline,0.0121540577889951,0.037149226741706703,0.998110116267836,0.01214534400877972,0.037285575692915046,0.9980962179137594,8.713780215378886e-06,-0.00013634895120834267,1.389835407661355e-05,0.9244162395248556,6.556187014668446,0.9252640129975629,6.551699955342608,-0.0008477734727072583,0.004487059325837706
orb-v3,crabnet_frontend,full,2,mat2vec+H64,train,all,205570,0.0,1000.0,1000.0,0.011539182039919637,0,256963,205570,51393,orb-v3-baseline,0.011466463923507527,0.036372146739873566,0.9984779657801442,0.011466463923507527,0.036372146739873566,0.9984779657801442,0.0,0.0,0.0,0.9126112738237798,5.413903899285749,0.9126112738237798,5.413903899285749,0.0,0.0
orb-v3,crabnet_frontend,full,2,mat2vec+H64,train,unique_prototype,173037,0.0,1000.0,1000.0,0.011539182039919637,0,256963,205570,51393,orb-v3-baseline,0.011548183411441206,0.03423378261839055,0.998597297469396,0.011548183411441206,0.03423378261839055,0.998597297469396,0.0,0.0,0.0,0.9317820467256505,6.032881487949467,0.9317820467256505,6.032881487949467,0.0,0.0
orb-v3,crabnet_frontend,full,2,mat2vec+H64,test,all,51393,0.0,1000.0,1000.0,0.011539182039919637,0,256963,205570,51393,orb-v3-baseline,0.011262657260651749,0.03819312738122813,0.9979495148628559,0.011262657260651749,0.03819312738122813,0.9979495148628559,0.0,0.0,0.0,0.9110055220238861,6.0128772325211175,0.9110055220238861,6.0128772325211175,0.0,0.0
orb-v3,crabnet_frontend,full,2,mat2vec+H64,test,unique_prototype,42451,0.0,1000.0,1000.0,0.011539182039919637,0,256963,205570,51393,orb-v3-baseline,0.01151291048337472,0.03700462321107436,0.9980676422605453,0.01151291048337472,0.03700462321107436,0.9980676422605453,0.0,0.0,0.0,0.9305387147063918,6.843876263126444,0.9305387147063918,6.843876263126444,0.0,0.0
orb-v3,crabnet_frontend,full,3,mat2vec+H64,train,all,205571,0.0,1000.0,1000.0,0.011133266212351691,0,256963,205571,51392,orb-v3-baseline,0.011726840839095974,0.03849435385907935,0.9982313362771423,0.011726840839095974,0.03849435385907935,0.9982313362771423,0.0,0.0,0.0,0.9103045347218018,5.665303881861508,0.9103045347218018,5.665303881861508,0.0,0.0
orb-v3,crabnet_frontend,full,3,mat2vec+H64,train,unique_prototype,171977,0.0,1000.0,1000.0,0.011133266212351691,0,256963,205571,51392,orb-v3-baseline,0.011821889882708648,0.036207942642027535,0.9983754477275241,0.011821889882708648,0.036207942642027535,0.9983754477275241,0.0,0.0,0.0,0.9296310987703293,6.342883054792798,0.9296310987703293,6.342883054792798,0.0,0.0
orb-v3,crabnet_frontend,full,3,mat2vec+H64,test,all,51392,0.0,1000.0,1000.0,0.011133266212351691,0,256963,205571,51392,orb-v3-baseline,0.010221130433108632,0.028691104270699683,0.9990233879628004,0.010221130433108632,0.028691104270699683,0.9990233879628004,0.0,0.0,0.0,0.9193814104267417,5.022318399862004,0.9193814104267417,5.022318399862004,0.0,0.0
