baseline_model,residual_route,metrics_variant,fold,representation,split,subset,n_rows,gamma,alpha,inner_alpha,inner_holdout_mae,n_dropped_total,n_total_representation,n_train_representation,n_test_representation,baseline_representation,MAE,RMSE,R2,baseline_MAE_on_eval_rows,baseline_RMSE_on_eval_rows,baseline_R2_on_eval_rows,delta_MAE_vs_baseline,delta_RMSE_vs_baseline,delta_R2_vs_baseline,F1,DAF,baseline_F1_on_eval_rows,baseline_DAF_on_eval_rows,delta_F1_vs_baseline,delta_DAF_vs_baseline
sevennet-l3i5,crabnet_frontend,full,4,mat2vec+S32,train,unique_prototype,173469,0.5,1000.0,1000.0,0.03423051376497548,0,256963,205571,51392,sevennet-l3i5-baseline,0.03551044489091782,0.06477142543804397,0.9947277910906767,0.03735672002049665,0.07077972115118343,0.9937043091214568,-0.0018462751295788282,-0.006008295713139461,0.0010234819692198638,0.776669345197264,5.282062811074797,0.782321650884672,5.122767772298357,-0.0056523056874079325,0.15929503877644002
sevennet-l3i5,crabnet_frontend,full,4,mat2vec+S32,test,all,51392,0.5,1000.0,1000.0,0.03423051376497548,0,256963,205571,51392,sevennet-l3i5-baseline,0.03418486673323584,0.06689189460121364,0.995072143761746,0.035647134993844386,0.07241233087352221,0.9942252114022089,-0.0014622682606085444,-0.005520436272308568,0.0008469323595371447,0.7706178732431715,4.201228753160631,0.7778118296046583,4.0866707122022525,-0.007193956361486786,0.11455804095837863
sevennet-l3i5,crabnet_frontend,full,4,mat2vec+S32,test,unique_prototype,42019,0.5,1000.0,1000.0,0.03423051376497548,0,256963,205571,51392,sevennet-l3i5-baseline,0.03534509043777164,0.06492585124165451,0.9951389005212651,0.03701172053522858,0.07090789406265001,0.9942018642610603,-0.0016666300974569406,-0.005982042820995501,0.0009370362602048043,0.7832039520112914,4.644948108569143,0.7870509493238628,4.522151772186041,-0.003846997312571321,0.12279633638310194
sevennet-l3i5,crabnet_frontend,full,0,mat2vec+S64,train,all,205570,0.55,1000.0,1000.0,0.034387935268569335,0,256963,205570,51393,sevennet-l3i5-baseline,0.03363207069799259,0.06305484646474831,0.9950870389836013,0.035244921057769205,0.0693358560009969,0.9940595118184397,-0.0016128503597766172,-0.006281009536248591,0.0010275271651616347,0.7639182934485831,4.587352683135691,0.77363055365209,4.450801859134807,-0.009712260203506906,0.13655082400088414
sevennet-l3i5,crabnet_frontend,full,0,mat2vec+S64,train,unique_prototype,171551,0.55,1000.0,1000.0,0.034387935268569335,0,256963,205570,51393,sevennet-l3i5-baseline,0.03497561642924935,0.06355897143830214,0.9948825491616233,0.03684421613262988,0.07020866241049492,0.9937557345592244,-0.001868599703380526,-0.006649690972192784,0.00112681460239894,0.7776173285198555,5.06993290219766,0.7839311859443631,4.926100222167978,-0.0063138574245075185,0.14383268002968208
sevennet-l3i5,crabnet_frontend,full,0,mat2vec+S64,test,all,51393,0.55,1000.0,1000.0,0.034387935268569335,0,256963,205570,51393,sevennet-l3i5-baseline,0.03560957444406172,0.06523002790512425,0.9955677499961203,0.0373292825188814,0.07143966672028704,0.9946837186092903,-0.0017197080748196786,-0.006209638815162788,0.0008840313868300198,0.7577472032917577,5.009982100575036,0.767007011932587,4.851456363391036,-0.009259808640829315,0.1585257371840001
sevennet-l3i5,crabnet_frontend,full,0,mat2vec+S64,test,unique_prototype,43937,0.55,1000.0,1000.0,0.034387935268569335,0,256963,205570,51393,sevennet-l3i5-baseline,0.036947616417323914,0.06653260268645735,0.995078434811379,0.039027840513383094,0.07308554197925946,0.9940612210586092,-0.00208022409605918,-0.00655293929280211,0.0010172137527698633,0.7714399680893498,5.409073073975337,0.7808850645359557,5.274849491461921,-0.00944509644660596,0.1342235825134166
sevennet-l3i5,crabnet_frontend,full,1,mat2vec+S64,train,all,205570,0.45,1000.0,1000.0,0.034682530341384146,0,256963,205570,51393,sevennet-l3i5-baseline,0.033986722345155346,0.06432278972474502,0.9951907403266916,0.03548031266453858,0.0693997821940947,0.9944015900307915,-0.0014935903193832312,-0.0050769924693496865,0.0007891502959000984,0.7699627517169131,4.606788227156087,0.7748297985599417,4.465294184553604,-0.004867046843028633,0.1414940426024831
sevennet-l3i5,crabnet_frontend,full,1,mat2vec+S64,train,unique_prototype,171918,0.45,1000.0,1000.0,0.034682530341384146,0,256963,205570,51393,sevennet-l3i5-baseline,0.035400424296291685,0.06489849959174714,0.9949252489679468,0.03712735453922525,0.07029047659110131,0.9940469654396107,-0.0017269302429335637,-0.0053919769993541755,0.0008782835283360768,0.7825742723571106,5.072512354396745,0.7851408553495839,4.928983561441317,-0.002566582992473254,0.1435287929554283
sevennet-l3i5,crabnet_frontend,full,1,mat2vec+S64,test,all,51393,0.45,1000.0,1000.0,0.034682530341384146,0,256963,205570,51393,sevennet-l3i5-baseline,0.03468062805683849,0.06460925139404854,0.994409713085738,0.03638772525225792,0.07119094718752214,0.9932127441204114,-0.0017070971954194283,-0.006581695793473605,0.001196968965326617,0.7508255016510034,4.902197885759738,0.7618291715000916,4.782961759358708,-0.011003669849088182,0.11923612640102998
sevennet-l3i5,crabnet_frontend,full,1,mat2vec+S64,test,unique_prototype,43570,0.45,1000.0,1000.0,0.034682530341384146,0,256963,205570,51393,sevennet-l3i5-baseline,0.036010740478127905,0.06603056333720006,0.9940292960901626,0.037929029440687975,0.07279843888456951,0.9927426233609703,-0.0019182889625600705,-0.006767875547369448,0.0012866727291922508,0.764146380783492,5.367849249275709,0.7756849315068495,5.264378173994762,-0.011538550723357521,0.10347107528094668
sevennet-l3i5,crabnet_frontend,full,2,mat2vec+S64,train,all,205570,0.65,1000.0,1000.0,0.03524384164440815,0,256963,205570,51393,sevennet-l3i5-baseline,0.0338497154747302,0.06240608566941973,0.9955193560592833,0.03558616933930235,0.06965434479709885,0.9944180881925112,-0.001736453864572149,-0.007248259127679124,0.0011012678667721154,0.7612871040159639,4.595745152955835,0.7741953524789574,4.452561843628221,-0.012908248462993543,0.1431833093276138
sevennet-l3i5,crabnet_frontend,full,2,mat2vec+S64,train,unique_prototype,173037,0.65,1000.0,1000.0,0.03524384164440815,0,256963,205570,51393,sevennet-l3i5-baseline,0.035064920480568744,0.06287116927511313,0.9952689354002409,0.037139801406147546,0.07053024248900001,0.9940460311625063,-0.0020748809255788023,-0.007659073213886883,0.0012229042377345234,0.775774647887324,5.043330526684751,0.7853146978936197,4.891851220106263,-0.009540050006295764,0.15147930657848807
sevennet-l3i5,crabnet_frontend,full,2,mat2vec+S64,test,all,51393,0.65,1000.0,1000.0,0.03524384164440815,0,256963,205570,51393,sevennet-l3i5-baseline,0.03488446551865059,0.06435386072379892,0.9941784933812827,0.03596430267270059,0.07018946086768367,0.9930748370611003,-0.001079837154050002,-0.005835600143884748,0.001103656320182389,0.7495637562205131,4.980349970728989,0.7645139444683864,4.843310762624524,-0.014950188247873308,0.1370392081044649
sevennet-l3i5,crabnet_frontend,full,2,mat2vec+S64,test,unique_prototype,42451,0.65,1000.0,1000.0,0.03524384164440815,0,256963,205570,51393,sevennet-l3i5-baseline,0.03647147064978134,0.06553046351737378,0.993940147718488,0.037899426032125275,0.07191275817369384,0.9927022757308228,-0.0014279553823439359,-0.006382294656320064,0.0012378719876652289,0.7632398753894081,5.608447777770322,0.7742684241067728,5.454299215347102,-0.011028548717364695,0.15414856242322017
sevennet-l3i5,crabnet_frontend,full,3,mat2vec+S64,train,all,205571,0.45,1000.0,1000.0,0.032378763404020794,0,256963,205571,51392,sevennet-l3i5-baseline,0.034700245558735375,0.06559136542139948,0.9948649515797394,0.03633211469148818,0.07131248128163413,0.9939300893936114,-0.0016318691327528029,-0.005721115860234646,0.0009348621861280382,0.7609080368584853,4.774098593274921,0.7682666744573315,4.617178400367763,-0.007358637598846252,0.1569201929071582
sevennet-l3i5,crabnet_frontend,full,3,mat2vec+S64,train,unique_prototype,171977,0.45,1000.0,1000.0,0.032378763404020794,0,256963,205571,51392,sevennet-l3i5-baseline,0.03609996066520061,0.06614450136164841,0.9945785745973262,0.03797832303753877,0.0721962324093252,0.9935411520412117,-0.0018783623723381618,-0.006051731047676784,0.0010374225561144979,0.7740203336294541,5.256100151249734,0.779813197892294,5.106242298836282,-0.00579286426283987,0.14985785241345173
sevennet-l3i5,crabnet_frontend,full,3,mat2vec+S64,test,all,51392,0.45,1000.0,1000.0,0.032378763404020794,0,256963,205571,51392,sevennet-l3i5-baseline,0.03171501791974339,0.05877523360744151,0.9959015817841945,0.032980485077338285,0.0631789464823793,0.9952644295197687,-0.0012654671575948948,-0.004403712874937793,0.0006371522644258443,0.7841447651874193,4.342827604941704,0.7870720464080386,4.19129554125699,-0.00292728122061936,0.15153206368471395
sevennet-l3i5,crabnet_frontend,full,3,mat2vec+S64,test,unique_prototype,43511,0.45,1000.0,1000.0,0.032378763404020794,0,256963,205571,51392,sevennet-l3i5-baseline,0.03312009699882899,0.06040970925430244,0.9955834266174405,0.03456666795473544,0.06501399553450392,0.9948845284471584,-0.0014465709559064455,-0.004604286280201479,0.0006988981702821251,0.7947664063570352,4.738569325805034,0.7956518857294359,4.591157246907101,-0.0008854793724006882,0.14741207889793273
