baseline_model,residual_route,metrics_variant,representation,split,subset,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std,delta_MAE_vs_baseline_mean,delta_MAE_vs_baseline_std,delta_RMSE_vs_baseline_mean,delta_RMSE_vs_baseline_std,delta_R2_vs_baseline_mean,delta_R2_vs_baseline_std,F1_mean,F1_std,DAF_mean,DAF_std,delta_F1_vs_baseline_mean,delta_F1_vs_baseline_std,delta_DAF_vs_baseline_mean,delta_DAF_vs_baseline_std,gamma_mean,gamma_std,alpha_mean,alpha_std,inner_alpha_mean,inner_alpha_std,inner_holdout_mae_mean,inner_holdout_mae_std,n_rows_mean,n_rows_std,rank_by_MAE
sevennet-l3i5,crabnet_frontend,full,mat2vec+S32,test,unique_prototype,0.035620501296956944,0.001485303720151394,0.06476120227140898,0.0024723227090346807,0.9947412847839218,0.0007365858222871447,-0.0016664355982751247,0.0002920851470261329,-0.005982523455526366,0.0008496634559854317,0.0010227822121975816,0.00023253805782223478,0.7743765242604838,0.01398282783412409,5.153927290209461,0.4314495390722023,-0.008331726780091597,0.005309030809630475,0.13256011023007516,0.021587332317518464,0.52,0.08366600265340757,863.2455532033676,305.7922392626484,863.2455532033676,305.7922392626484,0.03420658168273752,0.001055949839027926,43097.6,818.5540910654594,4.0
sevennet-l3i5,crabnet_frontend,full,mat2vec+L64,test,unique_prototype,0.035627651823109605,0.0015023646123154435,0.06478990538127723,0.002479556703615694,0.9947364270186088,0.000739330595560716,-0.001659285072122467,0.00027689427947540183,-0.005953820345658128,0.0008410441736937332,0.0010179244468845772,0.00022996931827585132,0.7751717048830317,0.013953893858602809,5.169950735226175,0.42739581550369954,-0.007536546157543666,0.005468838059308892,0.14858355524678918,0.017897944550613023,0.52,0.08366600265340757,1000.0,0.0,1000.0,0.0,0.0342289976617699,0.0010622979615336225,43097.6,818.5540910654594,5.0
sevennet-l3i5,crabnet_frontend,full,mat2vec+H64,test,unique_prototype,0.03564217811959687,0.001486294340974953,0.07313627987287218,0.01926260709942853,0.9930747482077322,0.003620034674846911,-0.001644758775635205,0.00034055613793632523,0.002392554145936833,0.019033740450220365,-0.000643754363991933,0.0038299391393128127,0.7748417775056439,0.012620389059388087,5.154434256492113,0.4387065447349717,-0.007866473534931483,0.0038491688481772472,0.13306707651272767,0.02011381827014467,0.52,0.08366600265340757,663.2455534033676,474.48042094835256,726.4911064067352,374.5174767482784,0.03416706182548392,0.0010802876207521293,43097.6,818.5540910654594,6.0
sevennet-l3i5,crabnet_frontend,full,mat2vec,test,unique_prototype,0.03568552373051451,0.0014989753831362949,0.06753674027889403,0.0065705963690203175,0.9942821360710935,0.0010442095589300788,-0.0016014131647175676,0.0002911788171180601,-0.003206985448041316,0.006044929443474035,0.0005636334993692982,0.0010609200678979198,0.7748579375056913,0.014083266241683757,5.166336838491657,0.4331061371380144,-0.00785031353488399,0.0055230681252934535,0.14496965851227142,0.022516507817463453,0.52,0.08366600265340757,252.98221301347039,141.42135579009593,252.98221301347039,141.42135579009593,0.03422566093649019,0.0010539392597019102,43097.6,818.5540910654594,7.0
sevennet-l3i5,crabnet_frontend,full,MDS_E_64_cos_zscore,test,unique_prototype,0.03641746418643432,0.0015620586830837906,0.0673926940762167,0.0029162262404512644,0.9943014321722095,0.0008460208232277456,-0.0008694727087977499,0.00017377644577099745,-0.0033510316507186443,0.0004575651426746079,0.0005829296004852935,0.00012526087955491512,0.7772647073214294,0.012572614708294204,5.130037692153225,0.4410405719376946,-0.005443543719145882,0.004793205911170761,0.10867051217383938,0.03160059102676439,0.38,0.07582875444051551,100.0,0.0,100.0,0.0,0.03487722118737644,0.0011874413323817341,43097.6,818.5540910654594,8.0
sevennet-l3i5,crabnet_frontend,full,MDS_64_cos_zscore,test,unique_prototype,0.03651253765096503,0.001601308543942545,0.06805716418107895,0.0030491781902301897,0.9941857197526766,0.0008916120629888216,-0.000774399244267042,0.00013677506263052902,-0.0026865615458564083,0.0003311476987100386,0.0004672171809523507,7.98798338492626e-05,0.7771369075321818,0.011388497074092938,5.089893291907986,0.4287426349327915,-0.005571343508393545,0.002857018780799755,0.06852611192860074,0.014307417870017075,0.30999999999999994,0.04183300132670377,2.7298221281347037,0.9669999668731372,2.7298221281347037,0.9669999668731372,0.0349951279403927,0.0012338922550532679,43097.6,818.5540910654594,9.0
sevennet-l3i5,crabnet_frontend,full,MDS_F_64_cos_zscore,test,unique_prototype,0.0366444908963305,0.0016171152100711648,0.06866145847361861,0.003120349909252445,0.9940826478690716,0.0009032063245003175,-0.0006424459989015751,0.00012950587322511694,-0.0020822672533167413,0.00029363876192586277,0.0003641452973475179,6.981049350899773e-05,0.7780221663169431,0.010451376337029679,5.0838553424808355,0.43467237275344506,-0.004686084723632166,0.001969000227025934,0.06248816250145008,0.02381470324965244,0.3,0.04999999999999999,0.31622776601683794,0.0,0.31622776601683794,0.0,0.03507433567016128,0.0012295103871501672,43097.6,818.5540910654594,10.0
sevennet-l3i5,crabnet_frontend,full,MDS_F_32_cos_zscore,test,unique_prototype,0.03686867436933496,0.001673528006160319,0.06958423761234153,0.003183102872546719,0.9939218489063253,0.0009348688825090742,-0.00041826252589710763,4.97832853942068e-05,-0.0011594881145938235,0.00016983820301617186,0.00020334633460106222,3.412420109022245e-05,0.7783195695022531,0.010527734615768638,5.073598576101811,0.4257925883266487,-0.0043886815383222585,0.0021197123370638358,0.052231396122425625,0.017534355440909803,0.29,0.04183300132670376,10.0,0.0,10.0,0.0,0.03524327343622399,0.0012656271026062155,43097.6,818.5540910654594,11.0
sevennet-l3i5,crabnet_frontend,full,MDS_32_cos_zscore,test,unique_prototype,0.03687470942037778,0.0016457854526470328,0.06948717917994315,0.003189728827170462,0.9939371864949422,0.0009469641387658035,-0.0004122274748542917,7.825817340004357e-05,-0.0012565465469922016,0.0002628825338455,0.00021868392321797714,3.9077346845837064e-05,0.7799280854312386,0.008843452476077596,5.0795386623805205,0.4419365352282819,-0.0027801656093368043,0.0010582855005591193,0.05817148240113532,0.026212050554956057,0.27999999999999997,0.057008771254956896,31.62277660168379,0.0,31.62277660168379,0.0,0.03523701672770365,0.001236137049646029,43097.6,818.5540910654594,12.0
sevennet-l3i5,crabnet_frontend,full,MDS_E_32_cos_zscore,test,unique_prototype,0.03699216596109177,0.0016572967724071046,0.06973108141064165,0.0031930311359265598,0.9938979763855211,0.0009223329871323053,-0.00029477093414030376,4.727980241320346e-05,-0.0010126443162936983,0.00019989190067956926,0.0001794738137969043,4.699316066844942e-05,0.7795706117030964,0.011101655759628442,5.049193855016137,0.4262514380299195,-0.0031376393374789925,0.0023732653253318754,0.027826675036751423,0.01593167238311612,0.21000000000000002,0.04183300132670378,316.22776601683796,0.0,316.22776601683796,0.0,0.03536287947881108,0.001256541583615369,43097.6,818.5540910654594,13.0
